x,y
1764367610.4302285,978,486
1764367610.4645178,974,496
1764367610.5000837,966,504
1764367610.5317004,956,502
1764367610.5694535,954,497
1764367610.5995967,969,481
1764367610.63934,975,480
1764367610.674853,969,481
1764367610.7044327,955,402
1764367610.7443156,963,396
1764367610.7847447,964,405
1764367610.8246217,968,414
1764367610.8598716,964,421
1764367610.8998322,977,426
1764367610.9301372,987,424
1764367610.9644814,988,425
1764367610.994248,987,425
1764367611.02906,978,425
1764367611.06421,976,431
1764367611.0993464,976,435
1764367611.1345353,976,442
1764367611.169474,973,428
1764367611.2047644,981,430
1764367611.2396846,984,427
1764367611.269765,989,427
1764367611.304595,976,373
1764367611.334858,972,358
1764367611.3740683,981,356
1764367611.414098,983,369
1764367611.4558818,981,374
1764367611.479586,977,364
1764367611.5141659,976,354
1764367611.5443263,950,312
1764367611.5789497,941,297
1764367611.6143382,945,304
1764367611.6496153,947,309
1764367611.6796775,955,303
1764367611.7140794,956,295
1764367611.7499506,958,299
1764367611.7855155,965,305
1764367611.820067,970,306
1764367611.8658755,970,309
1764367611.9093268,966,319
1764367611.9539535,958,317
1764367611.985613,961,351
1764367612.0140903,951,344
1764367612.044889,947,348
1764367612.078964,943,355
1764367612.1142797,940,352
1764367612.1512015,941,333
1764367612.184449,947,323
1764367612.2191293,949,315
1764367612.2547424,951,312
1764367612.2909539,950,315
1764367612.324286,958,319
1764367612.3594944,964,320
1764367612.3942206,974,318
1764367612.4248447,972,431
1764367612.4594054,976,313
1764367612.4942608,983,310
1764367612.5291274,985,309
1764367612.56588,980,305
1764367612.6090584,974,298
1764367612.6495078,976,312
1764367612.6842003,983,318
1764367612.7244463,988,315
1764367612.7606065,988,303
1764367612.8050578,993,290
1764367612.8387978,999,279
1764367612.8796725,989,286
1764367612.9189515,986,273
1764367612.9487102,986,262
1764367612.9939246,984,260
1764367613.038764,988,265
1764367613.0794497,991,261
1764367613.11391,994,253
1764367613.1442149,984,256
1764367613.18555,989,262
1764367613.214733,995,272
1764367613.2587752,1004,280
1764367613.298663,1007,344
1764367613.3337607,1008,343
1764367613.374559,1002,351
1764367613.4144704,1007,363
1764367613.4496944,997,376
1764367613.4854555,992,384
1764367613.5196598,996,391
1764367613.554337,998,398
1764367613.584084,997,397
1764367613.6237266,986,398
1764367613.6587493,989,398
1764367613.6891565,987,401
1764367613.719059,992,400
1764367613.7544558,986,400
1764367613.789111,989,404
1764367613.8188803,986,405
1764367613.854151,979,410
1764367613.8836265,979,416
1764367613.9236608,981,424
1764367613.9592288,992,406
1764367613.9943058,989,407
1764367614.0291963,991,407
1764367614.0666254,1007,416
1764367614.108677,1001,415
1764367614.1486802,996,405
1764367614.189019,992,392
1764367614.214449,997,391
1764367614.2491827,998,389
1764367614.284225,998,390
1764367614.3193493,1002,378
1764367614.3587437,1009,372
1764367614.3837862,1010,371
