x,y
1764367520.779817,656,536
1764367520.8197746,655,524
1764367520.8647957,651,527
1764367520.894309,658,533
1764367520.9299612,661,536
1764367520.9594798,655,551
1764367521.0002322,655,558
1764367521.034852,658,554
1764367521.0793486,671,550
1764367521.1249733,676,539
1764367521.1599772,676,538
1764367521.1946192,677,533
1764367521.2296915,698,579
1764367521.2643502,706,592
1764367521.295156,703,592
1764367521.3294477,695,594
1764367521.371367,691,584
1764367521.4045324,693,579
1764367521.44077,703,578
1764367521.4742072,710,584
1764367521.5140955,713,581
1764367521.5500412,710,582
1764367521.5845764,704,585
1764367521.614275,709,585
1764367521.6498988,713,584
1764367521.684727,719,578
1764367521.719368,722,579
1764367521.7543468,720,575
1764367521.7902067,720,563
1764367521.8299706,719,552
1764367521.864292,723,542
1764367521.9001262,720,535
1764367521.9301722,719,523
1764367521.96408,718,524
1764367521.995228,715,546
1764367522.0295944,716,549
1764367522.0649521,715,543
1764367522.104203,719,557
1764367522.140368,725,564
1764367522.1801038,726,580
1764367522.2249956,735,578
1764367522.2604156,718,577
1764367522.30522,716,575
1764367522.3398516,718,582
1764367522.3697848,734,592
1764367522.4042225,736,598
1764367522.4346263,737,592
1764367522.4693847,735,593
1764367522.5043247,728,638
1764367522.5402427,732,642
1764367522.5767424,730,651
1764367522.6093729,730,651
1764367522.6451058,726,652
1764367522.6847374,736,649
1764367522.7143788,731,650
1764367522.7448566,732,647
1764367522.7742178,730,649
1764367522.8094811,718,651
1764367522.8442106,698,609
1764367522.8795414,696,605
1764367522.9145286,704,595
1764367522.944115,707,585
1764367522.9895205,702,588
1764367523.034601,694,587
1764367523.0694966,685,586
1764367523.1048102,682,583
1764367523.139763,682,579
1764367523.1742785,683,581
1764367523.2099433,689,584
1764367523.2444553,686,578
1764367523.284363,685,583
1764367523.3297057,694,605
1764367523.3743637,699,623
1764367523.409856,699,624
1764367523.439633,692,621
1764367523.4798613,690,622
1764367523.5093434,684,621
1764367523.5441236,686,623
1764367523.5749688,690,614
1764367523.6099868,694,605
1764367523.644206,692,597
1764367523.680064,695,604
1764367523.7103083,700,621
1764367523.7502806,699,620
1764367523.784397,690,617
1764367523.8193548,676,602
1764367523.8499637,684,592
1764367523.8849692,683,585
1764367523.9150414,696,580
1764367523.9499595,702,587
1764367523.9790838,692,593
1764367524.0149875,691,610
1764367524.0448735,689,620
1764367524.084562,694,602
1764367524.116193,700,615
1764367524.15439,714,622
1764367524.189812,722,630
1764367524.2249973,727,625
1764367524.2543705,726,621
1764367524.289316,722,618
1764367524.3253405,706,624
1764367524.3541873,700,632
1764367524.390024,693,638
1764367524.4293418,686,646
1764367524.474536,683,649
1764367524.5141056,682,652
1764367524.5499187,679,646
1764367524.5801294,681,643
1764367524.6153536,682,643
1764367524.6447709,683,628
1764367524.6801314,679,628
1764367524.7146692,677,630
1764367524.7493424,683,629
