x,y
1764367499.6049848,102,129
1764367499.6445951,83,128
1764367499.684161,73,126
1764367499.7197154,76,120
1764367499.760069,69,116
1764367499.8042116,55,108
1764367499.850137,59,124
1764367499.8944547,57,116
1764367499.9202085,61,104
1764367499.9598258,73,101
1764367499.9946766,82,107
1764367500.0297632,88,118
1764367500.0748456,84,118
1764367500.1143801,87,87
1764367500.1454961,98,95
1764367500.1793234,98,114
1764367500.2145717,464,150
1764367500.2443328,512,132
1764367500.280009,527,138
1764367500.3242414,516,144
1764367500.3749223,519,148
1764367500.410329,522,147
1764367500.4446335,547,153
1764367500.474491,1113,420
1764367500.5101962,1162,438
1764367500.5443244,1158,449
1764367500.5794501,1152,444
1764367500.6098716,1155,440
1764367500.6452138,1158,449
1764367500.6849785,1160,458
1764367500.724839,1320,447
1764367500.7497635,1367,444
1764367500.7899415,1387,450
1764367500.8252008,1382,453
1764367500.869954,1396,439
1764367500.9197016,1403,427
1764367500.9647923,1438,424
1764367501.0041304,1433,435
1764367501.0344772,1439,447
1764367501.0645587,1453,442
1764367501.0958717,1505,484
1764367501.1296625,1471,427
1764367501.164767,1480,430
1764367501.1998444,1483,427
1764367501.234741,1480,426
1764367501.2744622,1476,419
1764367501.3097494,1471,414
1764367501.3404005,1476,414
1764367501.3743327,1461,414
1764367501.4148777,1452,416
1764367501.4443202,1457,421
1764367501.4795396,1444,378
1764367501.5096545,1453,354
1764367501.5500474,1460,353
