line_idx,timestamp,dot_x,dot_y,gaze_x,gaze_y
0,1764043106.3004615,178.0,178.0,229.0,241.0
0,1764043106.3327572,180.46341228485107,178.0,231.0,247.0
0,1764043106.37124,185.25222826004028,178.0,232.0,243.0
0,1764043106.4057536,190.141752243042,178.0,230.0,243.0
0,1764043106.4366808,194.81441068649292,178.0,227.0,235.0
0,1764043106.4773707,202.1060495376587,178.0,229.0,228.0
0,1764043106.5103528,206.88342142105103,178.0,232.0,219.0
0,1764043106.5409603,211.65024328231812,178.0,223.0,229.0
0,1764043106.5759025,216.43998908996582,178.0,226.0,225.0
0,1764043106.6109543,221.25655698776245,178.0,227.0,211.0
0,1764043106.6412659,226.08979034423828,178.0,227.0,209.0
0,1764043106.6758842,230.7615189552307,178.0,223.0,215.0
0,1764043106.7060385,235.57622718811035,178.0,223.0,214.0
0,1764043106.7407546,240.5237226486206,178.0,223.0,213.0
0,1764043106.7713985,245.2364354133606,178.0,220.0,209.0
0,1764043106.808313,250.03258275985718,178.0,218.0,211.0
0,1764043106.8434653,257.22154664993286,178.0,220.0,213.0
0,1764043106.8706286,259.5896511077881,178.0,223.0,213.0
0,1764043106.910882,266.75136375427246,178.0,239.0,212.0
0,1764043106.9404044,271.54575872421265,178.0,255.0,218.0
0,1764043106.97972,276.48499298095703,178.0,262.0,224.0
0,1764043107.015983,281.26054096221924,178.0,269.0,216.0
0,1764043107.0578573,288.4654908180237,178.0,275.0,201.0
0,1764043107.0907843,293.3333067893982,178.0,284.0,200.0
0,1764043107.1205685,297.960081577301,178.0,293.0,199.0
0,1764043107.1606312,305.2663474082947,178.0,303.0,193.0
0,1764043107.1958685,310.0818066596985,178.0,315.0,192.0
0,1764043107.2312808,314.81225776672363,178.0,311.0,194.0
0,1764043107.2607865,320.13833808898926,178.0,308.0,182.0
0,1764043107.307292,326.80577325820923,178.0,316.0,186.0
0,1764043107.3431668,331.67770195007324,178.0,321.0,193.0
0,1764043107.3736453,336.4237813949585,178.0,326.0,197.0
0,1764043107.403282,341.1707191467285,178.0,324.0,193.0
0,1764043107.4463797,346.034029006958,178.0,330.0,194.0
0,1764043107.4866054,353.31182765960693,178.0,352.0,193.0
0,1764043107.5116045,355.68311500549316,178.0,354.0,183.0
0,1764043107.5431762,360.4166774749756,178.0,344.0,189.0
0,1764043107.5766737,365.21325397491455,178.0,353.0,204.0
0,1764043107.6116068,372.362735748291,178.0,358.0,213.0
0,1764043107.6455588,377.1736888885498,178.0,364.0,216.0
0,1764043107.6810675,381.9980173110962,178.0,369.0,212.0
0,1764043107.7162094,386.7586522102356,178.0,383.0,204.0
0,1764043107.743612,391.56860399246216,178.0,391.0,201.0
0,1764043107.7813077,396.5329079627991,178.0,388.0,197.0
0,1764043107.8164637,401.287034034729,178.0,388.0,197.0
0,1764043107.8455606,405.9762864112854,178.0,387.0,198.0
0,1764043107.8810453,413.328471660614,178.0,383.0,193.0
0,1764043107.9106655,415.6023769378662,178.0,382.0,178.0
0,1764043107.941062,420.516827583313,178.0,381.0,183.0
0,1764043107.981137,427.67371225357056,178.0,385.0,195.0
0,1764043108.015882,432.3895721435547,178.0,396.0,197.0
0,1764043108.045446,437.20817852020264,178.0,431.0,192.0
0,1764043108.07826,441.99492025375366,178.0,442.0,189.0
0,1764043108.1265848,449.1877107620239,178.0,439.0,193.0
0,1764043108.1564496,453.9586453437805,178.0,434.0,191.0
0,1764043108.1917143,458.88589906692505,178.0,433.0,193.0
0,1764043108.2214785,463.59045791625977,178.0,434.0,201.0
0,1764043108.256284,468.48205614089966,178.0,440.0,202.0
0,1764043108.2938862,473.17821073532104,178.0,455.0,200.0
0,1764043108.331262,480.4047613143921,178.0,459.0,198.0
0,1764043108.3630888,485.1550965309143,178.0,456.0,193.0
0,1764043108.3909543,487.6823453903198,178.0,454.0,188.0
0,1764043108.420759,492.46372270584106,178.0,454.0,187.0
0,1764043108.4560616,497.22028064727783,178.0,447.0,188.0
0,1764043108.4860923,502.0698218345642,178.0,447.0,185.0
0,1764043108.5230758,509.1831831932068,178.0,453.0,190.0
0,1764043108.566637,513.9667062759399,178.0,475.0,189.0
0,1764043108.6067436,521.1476950645447,178.0,484.0,182.0
0,1764043108.6409755,525.9943752288818,178.0,502.0,161.0
0,1764043108.6671152,530.7488946914673,178.0,489.0,165.0
0,1764043108.7005515,535.5909972190857,178.0,502.0,164.0
0,1764043108.747817,542.7480249404907,178.0,505.0,174.0
0,1764043108.7855914,547.6229934692383,178.0,505.0,172.0
0,1764043108.8131938,552.4893789291382,178.0,507.0,172.0
0,1764043108.8566737,557.1510224342346,178.0,520.0,187.0
0,1764043108.8960018,564.4058971405029,178.0,534.0,198.0
0,1764043108.9204082,569.2329077720642,178.0,540.0,193.0
0,1764043108.9564054,574.1154222488403,178.0,536.0,188.0
0,1764043109.002966,581.1492114067078,178.0,531.0,193.0
0,1764043109.0415285,585.9895615577698,178.0,518.0,206.0
0,1764043109.068476,590.8377437591553,178.0,524.0,217.0
0,1764043109.0961049,593.2919292449951,178.0,535.0,216.0
0,1764043109.126099,598.0294256210327,178.0,548.0,222.0
0,1764043109.164762,605.1996855735779,178.0,552.0,219.0
0,1764043109.201314,610.055413722992,178.0,558.0,214.0
0,1764043109.2355368,615.3422265052795,178.0,560.0,213.0
0,1764043109.2806048,622.079864025116,178.0,574.0,219.0
0,1764043109.3277724,629.1532425880432,178.0,569.0,220.0
0,1764043109.3612783,634.1212301254272,178.0,571.0,207.0
0,1764043109.3880568,638.8626246452332,178.0,579.0,201.0
0,1764043109.4260614,643.6592011451721,178.0,584.0,201.0
0,1764043109.4519432,648.4976201057434,178.0,592.0,198.0
0,1764043109.4856062,653.1920223236084,178.0,587.0,196.0
0,1764043109.520454,658.0774335861206,178.0,590.0,195.0
0,1764043109.565515,665.1812462806702,178.0,596.0,193.0
0,1764043109.6108353,672.7969675064087,178.0,583.0,196.0
0,1764043109.6366062,674.7678546905518,178.0,595.0,186.0
0,1764043109.6756246,682.0335655212402,178.0,591.0,179.0
0,1764043109.707939,686.8679432868958,178.0,587.0,176.0
0,1764043109.7358341,689.2036108970642,178.0,597.0,175.0
0,1764043109.7812603,696.5537934303284,178.0,609.0,182.0
0,1764043109.8162017,701.3147859573364,178.0,612.0,193.0
0,1764043109.8458047,706.0272126197815,178.0,625.0,201.0
0,1764043109.8754497,710.8152060508728,178.0,637.0,194.0
0,1764043109.9057088,715.6988649368286,178.0,663.0,188.0
0,1764043109.9404585,720.3911213874817,178.0,662.0,182.0
0,1764043109.9813206,727.6821522712708,178.0,657.0,175.0
0,1764043110.0293834,734.8761587142944,178.0,665.0,178.0
0,1764043110.0562122,737.1880083084106,178.0,690.0,179.0
0,1764043110.0806258,742.0064001083374,178.0,694.0,183.0
0,1764043110.1106713,746.8279390335083,178.0,684.0,175.0
0,1764043110.151274,751.623263835907,178.0,680.0,165.0
0,1764043110.1961746,758.8975219726562,178.0,682.0,165.0
0,1764043110.2307417,763.581910610199,178.0,689.0,164.0
0,1764043110.2700288,770.8408980369568,178.0,694.0,173.0
0,1764043110.3057249,775.5592613220215,178.0,698.0,169.0
0,1764043110.3416638,780.4907350540161,178.0,686.0,168.0
0,1764043110.3713043,785.2004795074463,178.0,690.0,175.0
0,1764043110.4116406,792.4496321678162,178.0,699.0,174.0
0,1764043110.450837,797.162130355835,178.0,705.0,167.0
0,1764043110.4806406,802.112057685852,178.0,710.0,161.0
0,1764043110.5245652,809.2149405479431,178.0,713.0,159.0
0,1764043110.5464048,811.6710929870605,178.0,719.0,155.0
0,1764043110.580735,816.4046912193298,178.0,745.0,140.0
0,1764043110.6307611,823.5548524856567,178.0,725.0,135.0
0,1764043110.6713822,830.7576208114624,178.0,722.0,134.0
0,1764043110.69613,833.2541136741638,178.0,739.0,140.0
0,1764043110.7257314,838.0642800331116,178.0,738.0,152.0
0,1764043110.764297,845.2144412994385,178.0,737.0,145.0
0,1764043110.791368,847.654643535614,178.0,743.0,146.0
0,1764043110.8311925,854.8713593482971,178.0,755.0,148.0
0,1764043110.8705914,859.613039970398,178.0,770.0,144.0
0,1764043110.9105928,866.8214230537415,178.0,771.0,140.0
0,1764043110.9364696,869.2011504173279,178.0,761.0,146.0
0,1764043110.9811797,876.4073877334595,178.0,759.0,160.0
0,1764043111.0159314,881.2617211341858,178.0,761.0,161.0
0,1764043111.045652,886.0501437187195,178.0,762.0,151.0
0,1764043111.0832145,893.1695847511292,178.0,752.0,161.0
0,1764043111.1170847,898.0669050216675,178.0,756.0,159.0
0,1764043111.1404345,900.4088668823242,178.0,776.0,158.0
0,1764043111.1710937,905.1514415740967,178.0,786.0,152.0
0,1764043111.206424,909.9777011871338,178.0,793.0,150.0
0,1764043111.2482824,917.1632318496704,178.0,800.0,159.0
0,1764043111.2707257,919.6971325874329,178.0,803.0,165.0
0,1764043111.300824,924.3494420051575,178.0,830.0,168.0
0,1764043111.3313816,929.1926531791687,178.0,842.0,162.0
0,1764043111.3762105,936.4095478057861,178.0,857.0,156.0
0,1764043111.4159517,941.2117390632629,178.0,859.0,159.0
0,1764043111.4528246,948.415472984314,178.0,854.0,159.0
0,1764043111.4804127,953.2335786819458,178.0,846.0,152.0
0,1764043111.5215058,958.1146626472473,178.0,844.0,161.0
0,1764043111.5554187,963.1468801498413,178.0,852.0,167.0
0,1764043111.591275,967.679205417633,178.0,863.0,159.0
0,1764043111.621384,972.4519281387329,178.0,875.0,160.0
0,1764043111.6706188,979.6363501548767,178.0,865.0,159.0
0,1764043111.7092316,986.7455987930298,178.0,861.0,164.0
0,1764043111.7583232,994.0228252410889,178.0,868.0,160.0
0,1764043111.8059847,1001.2024908065796,178.0,881.0,168.0
0,1764043111.853583,1008.5150866508484,178.0,918.0,160.0
0,1764043111.8958263,1013.1678252220154,178.0,927.0,165.0
0,1764043111.9409957,1020.3492074012756,178.0,929.0,174.0
0,1764043111.9812362,1027.6964573860168,178.0,929.0,181.0
0,1764043112.0319278,1034.8410754203796,178.0,913.0,202.0
0,1764043112.0617008,1039.6493463516235,178.0,901.0,234.0
0,1764043112.0858865,1042.0535354614258,178.0,907.0,247.0
0,1764043112.1205637,1049.2562322616577,178.0,927.0,239.0
0,1764043112.1557224,1053.9941577911377,178.0,934.0,220.0
0,1764043112.1873827,1058.7726740837097,178.0,933.0,223.0
0,1764043112.2161624,1061.2247495651245,178.0,924.0,248.0
0,1764043112.2523496,1068.540885925293,178.0,951.0,226.0
0,1764043112.2847247,1073.189619064331,178.0,972.0,200.0
0,1764043112.3321214,1080.35515832901,178.0,968.0,190.0
0,1764043112.3707438,1085.236886024475,178.0,966.0,180.0
0,1764043112.390746,1087.666359424591,178.0,985.0,194.0
0,1764043112.4305365,1094.8891191482544,178.0,994.0,204.0
0,1764043112.460666,1099.5586304664612,178.0,993.0,205.0
0,1764043112.5013962,1104.4795899391174,178.0,1004.0,198.0
0,1764043112.5306416,1109.1841487884521,178.0,1026.0,194.0
0,1764043112.5653996,1113.9565496444702,178.0,1040.0,187.0
0,1764043112.604576,1121.2046294212341,178.0,1035.0,206.0
0,1764043112.6405134,1125.9824304580688,178.0,1021.0,245.0
0,1764043112.6706748,1130.9556035995483,178.0,1006.0,273.0
0,1764043112.7160823,1137.9505543708801,178.0,1007.0,271.0
0,1764043112.7558675,1142.7688031196594,178.0,1006.0,275.0
0,1764043112.7811844,1147.6689128875732,178.0,1025.0,229.0
0,1764043112.8145254,1152.4363069534302,178.0,1044.0,184.0
0,1764043112.84669,1157.171371459961,178.0,1049.0,200.0
0,1764043112.8804276,1162.000813961029,178.0,1054.0,225.0
0,1764043112.9088213,1166.8886213302612,178.0,1066.0,224.0
0,1764043112.9413347,1171.593680858612,178.0,1080.0,210.0
0,1764043112.9730635,1176.4766602516174,178.0,1069.0,218.0
0,1764043113.010877,1181.2381892204285,178.0,1060.0,231.0
0,1764043113.0408664,1185.9906344413757,178.0,1060.0,225.0
0,1764043113.0706825,1190.768793106079,178.0,1069.0,208.0
0,1764043113.106252,1195.6064252853394,178.0,1099.0,198.0
0,1764043113.1412306,1200.6582050323486,178.0,1096.0,191.0
0,1764043113.1713855,1205.2600531578064,178.0,1093.0,198.0
0,1764043113.2056823,1210.0680022239685,178.0,1092.0,210.0
0,1764043113.2456841,1217.1663432121277,178.0,1092.0,236.0
0,1764043113.2718427,1219.6648387908936,178.0,1084.0,263.0
0,1764043113.3080032,1226.8991856575012,178.0,1082.0,300.0
0,1764043113.341113,1231.696870803833,178.0,1085.0,301.0
0,1764043113.3756714,1236.514404296875,178.0,1092.0,293.0
0,1764043113.4215128,1243.546154975891,178.0,1103.0,291.0
0,1764043113.4612856,1248.4731225967407,178.0,1097.0,293.0
0,1764043113.4856617,1253.1596927642822,178.0,1104.0,294.0
0,1764043113.5204234,1257.9469709396362,178.0,1111.0,291.0
0,1764043113.5660777,1265.2221231460571,178.0,1107.0,283.0
0,1764043113.600813,1270.090082168579,178.0,1097.0,291.0
0,1764043113.6361878,1274.8988180160522,178.0,1094.0,306.0
0,1764043113.6798086,1282.1203260421753,178.0,1094.0,308.0
0,1764043113.711501,1286.802568912506,178.0,1124.0,299.0
0,1764043113.7454438,1291.5909914970398,178.0,1140.0,299.0
0,1764043113.7720072,1296.3731198310852,178.0,1134.0,287.0
0,1764043113.8065567,1301.3076691627502,178.0,1136.0,281.0
0,1764043113.8457816,1306.0446290969849,178.0,1136.0,276.0
0,1764043113.876411,1310.761526107788,178.0,1147.0,279.0
0,1764043113.917423,1318.090787410736,178.0,1164.0,276.0
0,1764043113.9410203,1320.4569249153137,178.0,1181.0,267.0
0,1764043113.98119,1327.6628761291504,178.0,1181.0,276.0
0,1764043114.0122404,1332.3975114822388,178.0,1182.0,276.0
0,1764043114.0558345,1337.223198890686,178.0,1185.0,282.0
0,1764043114.0757477,1342.0364408493042,178.0,1175.0,279.0
0,1764043114.1114893,1346.8472151756287,178.0,1170.0,260.0
0,1764043114.14064,1351.5493063926697,178.0,1161.0,252.0
0,1764043114.1811368,1356.4279584884644,178.0,1175.0,238.0
0,1764043114.2117498,1361.2586884498596,178.0,1189.0,209.0
0,1764043114.2414956,1366.0600214004517,178.0,1197.0,206.0
0,1764043114.2908485,1373.2419757843018,178.0,1194.0,246.0
0,1764043114.3321087,1380.3473620414734,178.0,1194.0,253.0
0,1764043114.3713458,1385.1455478668213,178.0,1186.0,249.0
0,1764043114.399409,1389.9473457336426,178.0,1225.0,260.0
0,1764043114.4358234,1394.791307926178,178.0,1259.0,252.0
0,1764043114.4614697,1399.6613054275513,178.0,1268.0,258.0
0,1764043114.4915268,1404.3559937477112,178.0,1279.0,258.0
0,1764043114.523972,1409.1557173728943,178.0,1284.0,270.0
0,1764043114.5717173,1416.4636998176575,178.0,1279.0,279.0
0,1764043114.6063123,1421.2474732398987,178.0,1285.0,279.0
0,1764043114.6404493,1425.964084148407,178.0,1292.0,286.0
0,1764043114.6758413,1430.7620553970337,178.0,1297.0,285.0
0,1764043114.7163613,1438.0262641906738,178.0,1316.0,289.0
0,1764043114.750553,1442.8331761360168,178.0,1324.0,274.0
0,1764043114.7906423,1447.655179977417,178.0,1322.0,266.0
0,1764043114.8355277,1454.7500162124634,178.0,1317.0,269.0
0,1764043114.866355,1459.6368579864502,178.0,1329.0,270.0
0,1764043114.8956528,1464.4264607429504,178.0,1342.0,268.0
0,1764043114.931074,1469.1696434020996,178.0,1363.0,257.0
0,1764043114.9563649,1474.0673570632935,178.0,1361.0,262.0
0,1764043114.987458,1478.7815718650818,178.0,1354.0,286.0
0,1764043115.0160437,1481.1755328178406,178.0,1347.0,293.0
0,1764043115.0454836,1486.1168055534363,178.0,1348.0,291.0
0,1764043115.0830119,1493.1512026786804,178.0,1351.0,288.0
0,1764043115.116125,1497.9546456336975,178.0,1358.0,267.0
0,1764043115.150684,1502.8554348945618,178.0,1358.0,253.0
0,1764043115.1804864,1507.560101032257,178.0,1370.0,250.0
0,1764043115.2163632,1512.4115018844604,178.0,1360.0,271.0
0,1764043115.2606432,1519.6664481163025,178.0,1368.0,273.0
0,1764043115.3005097,1524.4951038360596,178.0,1414.0,258.0
0,1764043115.325601,1529.2072801589966,178.0,1435.0,170.0
0,1764043115.3614545,1534.0744524002075,178.0,1430.0,183.0
0,1764043115.391148,1538.8557224273682,178.0,1431.0,213.0
0,1764043115.4360144,1546.0211186408997,178.0,1430.0,199.0
