x,y
179,895
182,882
182,860
168,830
164,841
180,864
198,887
198,878
205,862
214,889
219,904
212,889
203,868
201,862
209,876
211,892
208,889
185,908
171,914
208,906
145,898
127,898
127,879
124,874
135,886
156,903
169,925
174,941
180,934
177,929
168,916
163,890
156,889
158,911
159,926
146,917
111,903
101,891
106,881
106,884
111,890
132,897
138,907
137,904
129,898
118,898
108,910
107,913
111,918
115,917
102,898
96,891
94,890
96,889
118,881
137,872
150,896
138,899
115,915
107,920
117,922
116,931
104,933
104,927
98,922
95,920
109,913
158,908
161,919
148,928
131,930
123,922
110,919
101,915
113,917
128,915
141,928
147,935
144,926
147,916
151,918
142,916
145,910
166,896
163,898
143,901
112,899
95,885
87,858
90,853
131,853
165,888
180,928
179,924
176,910
171,886
161,863
168,884
198,908
195,906
184,878
173,859
173,859
176,869
183,873
190,874
187,868
