x,y
682,599
695,594
700,594
690,594
686,588
684,587
680,577
681,583
684,597
680,615
680,617
668,611
667,611
676,607
686,600
678,599
683,597
694,595
702,594
699,593
683,595
694,602
678,597
677,596
681,603
673,607
698,596
714,587
706,608
687,620
674,615
668,607
683,603
676,605
682,598
681,602
666,601
661,605
674,611
688,606
696,608
689,612
683,603
682,610
690,601
688,596
684,595
676,601
671,607
677,592
655,583
654,596
650,605
657,616
668,600
675,592
673,599
674,607
673,603
663,606
655,603
665,608
663,612
653,612
670,604
692,599
702,583
684,581
673,591
678,583
675,585
669,599
663,608
668,610
667,596
675,585
681,566
684,563
694,567
695,564
702,579
689,585
683,586
672,586
688,565
710,541
719,541
723,543
701,556
689,572
707,593
708,577
699,550
681,547
676,557
679,580
676,598
668,599
655,591
664,590
680,595
664,599
660,601
680,598
690,586
680,591
675,605
671,621
