x,y
594,1060
589,1069
593,1058
594,1032
590,1028
596,1018
603,1015
618,1016
612,1012
605,983
594,967
594,966
590,970
572,966
567,965
582,969
593,988
583,1034
569,1027
568,996
579,958
588,942
594,920
596,914
608,910
622,920
634,932
645,945
655,949
652,954
659,964
671,960
677,963
663,978
657,983
652,966
653,952
649,952
646,945
644,971
638,973
652,993
674,988
686,975
706,986
655,939
646,926
663,922
659,935
672,927
656,932
658,930
644,935
670,979
617,964
623,950
627,963
612,957
609,963
601,988
596,1009
596,1017
603,1026
616,1045
621,1049
620,1047
622,1044
617,1049
619,1055
620,1060
621,1049
660,1049
615,1025
615,1036
618,1039
612,1051
609,1045
618,1047
619,1038
618,1022
622,1013
611,1003
597,1000
598,1006
600,1011
606,1018
618,1002
614,1003
654,1006
609,997
594,1003
600,1009
620,1013
619,1015
610,1015
598,1014
583,1018
583,1032
604,1040
604,1039
586,1034
589,1023
595,1006
606,983
616,968
625,970
625,970
627,960
620,961
616,936
604,927
611,952
614,960
606,956
606,970
604,1011
596,1034
594,1047
611,1047
