x,y
819,803
822,806
813,797
809,791
798,809
811,798
818,785
830,789
844,808
848,820
846,819
841,823
828,815
819,814
819,812
813,798
810,796
804,792
803,794
811,809
830,804
826,797
808,798
811,803
824,812
829,817
832,834
830,836
830,825
851,821
850,811
834,803
822,799
826,795
828,791
804,808
831,801
840,798
841,797
848,814
852,809
856,790
863,779
864,799
840,798
827,789
827,818
833,851
852,848
859,830
851,800
838,790
830,806
838,795
857,787
866,786
851,771
855,767
854,775
855,788
845,796
829,809
811,813
798,813
798,816
800,817
817,823
825,836
835,828
848,791
851,761
846,764
846,770
842,778
846,777
837,782
829,796
827,803
827,804
835,809
836,816
839,820
838,818
842,793
852,783
844,804
831,816
837,822
834,837
833,818
826,805
831,811
824,803
853,811
850,821
853,834
854,804
846,789
846,790
841,797
827,800
828,794
832,782
812,777
810,778
819,754
830,746
837,732
841,736
839,744
839,771
842,766
849,753
861,761
853,757
841,750
841,766
835,799
824,816
