x,y
708,1049
712,1040
703,988
715,947
731,985
727,1000
710,976
717,997
726,988
725,965
739,984
725,1001
723,1005
701,974
708,981
711,1002
692,1017
665,997
644,961
661,968
674,964
684,968
705,978
714,1001
694,1009
682,995
702,977
702,991
694,1022
689,1058
682,1062
712,1014
715,1006
716,1023
716,1042
732,1041
743,1036
742,1022
711,1020
706,1047
694,1059
690,1054
681,1043
682,1027
670,996
658,1012
653,1018
655,998
704,990
698,1012
692,1010
704,1036
710,1034
713,1029
713,1023
721,1001
726,975
710,959
687,974
677,961
658,950
665,967
695,978
706,959
692,969
715,972
732,970
743,969
758,970
745,985
749,988
760,991
750,991
748,996
745,1001
736,1012
751,1029
762,1022
761,1017
752,1005
730,988
720,1002
720,1001
731,1009
755,1027
763,1004
773,990
772,1035
755,1069
753,1076
754,1071
755,1062
744,1070
731,1092
740,1131
761,1137
778,1125
775,1123
759,1128
727,1138
716,1113
722,1116
701,1114
695,1097
696,1130
710,1133
727,1150
734,1139
739,1125
735,1129
736,1135
738,1110
726,1102
731,1114
735,1156
716,1165
705,1154
