x,y
1674,229
1658,235
1640,235
1644,233
1653,229
1656,221
1650,224
1653,234
1658,245
1646,259
1651,249
1661,234
1671,246
1678,256
1674,257
1677,261
1685,267
1686,258
1703,248
1723,250
1920,3
1751,261
1746,258
1738,253
1773,254
1775,241
1768,252
1736,249
1724,258
1643,247
1697,277
1707,292
1684,279
1686,282
1688,263
1687,265
1692,260
1690,249
1609,254
1674,301
1663,365
1578,592
1604,542
1547,372
1631,312
1568,385
1578,288
1675,282
1681,266
1686,249
1690,233
1711,212
1721,216
1721,226
1719,241
1712,258
1692,272
1684,286
1687,310
1694,306
1706,280
1701,265
1700,253
1726,235
1728,232
1710,230
1708,239
1705,220
1712,212
1709,202
1701,196
1695,185
1698,178
1702,170
1693,190
1689,188
1687,193
1673,197
1682,193
1673,176
1667,168
1655,163
1652,162
1653,154
1657,141
1652,149
1647,152
1648,176
1633,186
1642,187
1648,193
1666,200
1668,200
1658,176
1555,163
1638,156
1606,174
1496,171
1611,148
1606,152
1605,162
1633,201
1632,214
1645,210
1645,206
1527,195
1524,194
1627,204
