x,y
312,722
315,730
323,742
307,737
275,719
245,711
222,730
186,729
174,741
184,749
207,739
206,743
210,730
229,690
240,659
231,651
210,651
213,635
226,610
227,615
241,610
242,628
249,649
266,640
279,618
283,627
268,639
275,652
286,659
279,661
284,687
287,692
287,679
245,692
246,701
260,694
273,676
271,660
271,615
268,588
249,578
221,596
210,593
224,587
223,586
245,606
248,606
227,626
213,639
207,650
191,668
194,661
186,657
167,645
139,654
108,638
86,630
81,620
81,611
80,597
96,600
128,599
159,607
169,616
171,640
175,656
176,679
172,664
183,655
201,670
219,674
220,664
217,667
195,659
197,668
186,656
173,638
164,620
150,598
145,597
140,598
121,622
110,624
109,612
125,611
133,630
158,642
180,643
176,649
179,647
163,648
170,663
183,676
190,677
185,666
179,667
164,672
161,666
154,664
140,662
127,669
126,664
139,653
157,651
163,647
174,654
176,648
181,640
169,632
166,637
159,624
169,626
174,638
153,650
127,653
129,657
