x,y
1764654412.7293289,431,812
1764654412.7643857,439,832
1764654412.803973,449,850
1764654412.843946,451,856
1764654412.8788643,457,875
1764654412.9196508,469,872
1764654412.954984,458,859
1764654412.9849598,474,847
1764654413.0150218,476,865
1764654413.0541728,476,864
1764654413.0944827,489,870
1764654413.1188824,494,854
1764654413.1439044,478,843
1764654413.1791997,475,843
1764654413.204819,484,833
1764654413.239567,490,832
1764654413.2648077,485,832
1764654413.2998486,471,820
1764654413.329289,478,805
1764654413.3646593,462,790
1764654413.3945153,434,795
1764654413.423903,402,826
1764654413.4738283,404,846
1764654413.5145848,408,862
1764654413.5391166,427,868
1764654413.5693886,446,860
1764654413.5996258,431,856
1764654413.6344817,406,845
1764654413.6638458,406,823
1764654413.6942062,406,812
1764654413.7291067,403,830
1764654413.764512,416,851
1764654413.8138444,427,869
1764654413.8542268,427,883
1764654413.8791206,410,874
1764654413.9138863,405,884
1764654413.9494176,397,899
1764654413.9846563,391,883
1764654414.0244317,387,860
1764654414.055142,382,849
1764654414.084419,389,844
1764654414.1141224,382,835
1764654414.144684,382,837
1764654414.1788874,391,839
1764654414.2097292,409,841
1764654414.2388139,412,844
1764654414.2643945,411,842
1764654414.3147237,400,832
1764654414.3503277,388,836
1764654414.3739898,382,869
1764654414.3993104,376,863
1764654414.434634,374,856
1764654414.4645011,376,831
1764654414.5051885,375,849
1764654414.545048,379,861
1764654414.5850506,383,864
1764654414.608863,377,863
1764654414.6440701,364,865
1764654414.684739,351,859
1764654414.7042122,346,832
1764654414.7349656,359,823
1764654414.7696087,372,834
1764654414.79969,384,844
1764654414.834339,384,864
1764654414.8795269,386,873
1764654414.9247968,380,891
1764654414.9492073,365,897
1764654414.9747596,359,874
1764654415.0147731,351,851
1764654415.0503445,355,851
1764654415.0894809,356,839
1764654415.1242867,356,865
1764654415.1591341,369,861
1764654415.1944036,381,843
1764654415.2242537,390,828
1764654415.2544656,397,835
1764654415.2843657,383,846
1764654415.3141885,373,843
1764654415.3444576,368,831
1764654415.3746517,392,830
1764654415.404441,405,847
1764654415.4397986,403,869
1764654415.4697,404,859
1764654415.5040312,396,845
1764654415.549502,387,837
1764654415.5941315,369,844
1764654415.618815,363,861
1764654415.6441064,377,865
1764654415.6748917,380,860
1764654415.70931,384,858
1764654415.738814,397,850
1764654415.7839932,393,850
1764654415.829331,377,843
1764654415.8695536,383,841
1764654415.8941166,411,850
1764654415.9190197,428,843
1764654415.955386,433,833
1764654415.9849215,420,826
1764654416.0139122,409,833
1764654416.0444336,394,837
1764654416.0739615,383,829
1764654416.1095293,387,820
1764654416.1489785,386,817
1764654416.1945026,387,832
1764654416.2341635,381,837
1764654416.276544,391,835
1764654416.3088908,398,812
1764654416.3494515,405,804
1764654416.3845255,399,803
1764654416.419682,405,804
1764654416.4447777,412,807
1764654416.4788346,422,810
1764654416.509514,409,819
1764654416.5443494,407,815
1764654416.5801208,408,805
1764654416.6092083,407,801
1764654416.6440613,411,802
1764654416.6792738,413,812
1764654416.7088885,425,821
