x,y
1764654404.3292022,476,383
1764654404.3693728,477,390
1764654404.394596,458,397
1764654404.4240775,442,399
1764654404.454641,423,407
1764654404.4842656,421,415
1764654404.5145597,401,421
1764654404.544786,400,391
1764654404.5797522,432,393
1764654404.6142068,462,394
1764654404.6542995,476,405
1764654404.684331,590,518
1764654404.7139137,700,775
1764654404.7489805,732,778
1764654404.7846816,709,712
1764654404.814633,696,672
1764654404.8557332,678,644
1764654404.8848712,677,672
1764654404.9192948,685,696
1764654404.954351,677,688
1764654404.9945354,740,652
1764654405.0348196,793,524
1764654405.0743845,753,368
1764654405.1195154,759,399
1764654405.149729,756,421
1764654405.190313,769,407
1764654405.2152028,791,409
1764654405.2445405,797,404
1764654405.2795281,839,407
1764654405.3089182,1219,335
1764654405.3394947,1488,257
1764654405.3739407,1570,167
1764654405.4039927,1584,158
1764654405.4345734,1620,213
1764654405.464646,1653,264
1764654405.49453,1633,271
1764654405.5248823,1623,275
1764654405.5545828,1593,272
1764654405.58422,1649,228
1764654405.6191401,1684,182
1764654405.6547043,1665,187
1764654405.685438,1661,199
1764654405.7246704,1687,212
1764654405.7543507,1705,212
1764654405.788935,1701,200
1764654405.819088,1702,179
1764654405.8542402,1700,171
1764654405.8840346,1704,189
1764654405.9248426,1716,193
1764654405.9548602,1712,185
1764654405.9988635,1714,165
1764654406.0238492,1710,144
1764654406.0588198,1718,141
1764654406.0892332,1709,146
1764654406.1311364,1718,145
1764654406.1748312,1722,150
1764654406.2198162,1712,157
1764654406.2596874,1697,170
1764654406.2901664,1688,188
