timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-21T16:06:24.960,5,689,596,702.7142857142857,561.4957983193277,,,,,13,-34,,,,,29.74,119
2025-11-21T16:06:31.361,16,952,828,991.9747899159664,814.4201680672269,,,,,39,-13,,,,,59.86,119
2025-11-21T16:06:37.755,2,1215,132,1249.6554621848738,167.3781512605042,,,,,34,35,,,,,41.84,119
2025-11-21T16:06:44.146,6,1215,596,1213.2203389830509,583.3389830508474,,,,,-1,-12,,,,,38.95,118
2025-11-21T16:06:50.541,4,163,596,160.56666666666666,553.0166666666667,,,,,-2,-42,,,,,44.74,120
2025-11-21T16:06:56.945,12,426,364,428.42241379310343,369.6810344827586,,,,,2,5,,,,,29.65,116
2025-11-21T16:07:03.335,15,426,828,445.45217391304345,778.2782608695652,,,,,19,-49,,,,,51.38,115
2025-11-21T16:07:09.726,8,163,1060,140.10084033613447,1023.8403361344538,,,,,-22,-36,,,,,72.14,119
2025-11-21T16:07:16.135,11,1741,1060,1762.2096774193549,948.7741935483871,,,,,21,-111,,,,,97.87,62
2025-11-21T16:07:22.541,13,952,364,958.4298245614035,395.4298245614035,,,,,6,31,,,,,35.25,114
2025-11-21T16:07:28.945,0,163,132,184.71428571428572,131.65546218487395,,,,,21,0,,,,,24.15,119
2025-11-21T16:07:35.335,17,1478,828,1519.4224137931035,771.9310344827586,,,,,41,-56,,,,,49.5,116
2025-11-21T16:07:41.725,1,689,132,683.3865546218487,125.29411764705883,,,,,-5,-6,,,,,30.01,119
2025-11-21T16:07:48.115,14,1478,364,1516.4789915966387,334.4201680672269,,,,,38,-29,,,,,43.23,119
2025-11-21T16:07:54.504,7,1741,596,1855.1512605042017,596.7647058823529,,,,,114,0,,,,,21.42,119
2025-11-21T16:08:00.901,10,1215,1060,1247.0254237288136,1036.7118644067796,,,,,32,-23,,,,,19.91,118
2025-11-21T16:08:07.305,3,1741,132,1725.8083333333334,57.175,,,,,-15,-74,,,,,36.23,120
2025-11-21T16:08:13.709,9,689,1060,751.6333333333333,1019.7333333333333,,,,,62,-40,,,,,45.76,120
