x,y
718,845
707,855
703,883
696,893
683,899
662,919
656,955
681,965
683,939
665,892
648,864
625,845
641,853
676,879
695,908
700,904
693,881
689,874
660,902
652,920
650,904
643,868
647,846
647,845
629,846
616,858
616,875
621,865
626,872
621,894
616,906
622,899
630,880
634,859
628,884
621,910
624,935
630,947
644,932
650,911
650,905
638,906
626,921
631,939
639,945
624,937
618,929
635,919
652,910
649,911
670,951
664,972
646,992
635,997
645,976
664,952
668,935
661,921
666,919
673,913
660,894
641,904
632,923
633,938
633,912
636,897
645,901
638,926
656,920
665,919
666,908
664,908
654,923
653,929
653,926
641,930
630,942
650,940
635,911
621,890
636,862
710,864
817,694
677,830
734,690
754,665
748,646
681,831
640,876
641,872
646,869
648,878
659,917
629,975
641,977
628,963
634,974
636,978
620,972
600,966
589,979
572,1001
566,1000
586,993
597,986
608,976
610,951
607,943
613,915
627,906
643,946
654,974
650,1009
643,1026
631,1039
627,1032
