x,y
1723,170
1720,177
1729,194
1736,184
1740,170
1736,168
1734,170
1726,176
1749,157
1747,153
1756,156
1745,155
1742,151
1738,144
1736,149
1729,153
1714,187
1717,206
1724,223
1726,221
1719,217
1718,218
1721,216
1723,204
1722,195
1706,176
1704,171
1707,171
1729,253
1744,252
1746,266
1752,273
1772,270
1776,272
1770,279
1773,279
1773,189
1770,189
1776,185
1779,187
1788,186
1781,186
1775,186
1762,187
1750,194
1753,194
1753,189
1745,181
1737,176
1745,173
1756,170
1762,160
1751,164
1732,197
1733,191
1721,191
1720,182
1716,177
1718,171
1719,176
1727,182
1723,184
1720,184
1721,184
1724,186
1718,189
1714,192
1715,202
1714,201
1701,203
1696,201
1689,197
1675,204
1694,202
1707,197
1704,196
1705,203
1705,206
1707,198
1697,190
1671,210
1671,222
1675,231
1670,227
1663,230
1667,239
1679,246
1675,237
1674,239
1675,245
1679,248
1679,237
1684,224
1684,207
1682,211
1724,176
1728,187
1723,191
1727,187
1720,189
1726,192
1723,191
1718,189
1714,182
1713,183
1724,185
1742,187
1745,182
1745,181
1752,178
1751,178
1748,172
1736,172
1725,160
1734,155
