x,y
1233,1041
1234,1041
1232,1044
1231,1043
1265,1027
1233,1040
1235,1040
1268,1042
1270,1030
1241,1040
1244,1029
1247,1041
1247,1042
1316,1091
1244,1047
1246,1047
1250,1048
1260,1051
1260,1054
1258,1056
1258,1054
1258,1055
1264,1056
1251,1062
1256,1057
1252,1058
1253,1068
1256,1076
1254,1080
1253,1082
1240,1085
1235,1080
1233,1079
1234,1079
1236,1079
1243,1078
1238,1086
1234,1100
1236,1102
1240,1103
1240,1101
1243,1102
1243,1104
1247,1103
1252,1100
1239,1096
1240,1095
1240,1094
1244,1092
1241,1096
1243,1095
1237,1094
1237,1092
1239,1093
1244,1085
1246,1086
1247,1084
1248,1083
1251,1084
1248,1085
1250,1088
1246,1090
1247,1089
1251,1089
1247,1087
1246,1084
1248,1083
1242,1082
1228,1074
1235,1072
1236,1071
1243,1071
1240,1070
1233,1071
1231,1081
1237,1091
1243,1091
1245,1097
1245,1087
1244,1084
1243,1083
1245,1084
1241,1084
1249,1082
1247,1084
1243,1084
1247,1084
1250,1085
1246,1083
1246,1083
1245,1085
1239,1092
1237,1092
1267,1111
1245,1102
1247,1109
1246,1114
1237,1110
1233,1106
1233,1099
1236,1089
1245,1087
1250,1086
1249,1088
1250,1088
1249,1085
1249,1087
1250,1089
1251,1085
1251,1085
1253,1084
1255,1086
1245,1086
1248,1086
