x,y
902,817
890,825
901,856
916,864
922,845
928,830
926,832
921,835
910,850
888,852
879,849
891,841
920,841
913,838
905,840
892,842
905,825
915,802
900,786
893,802
908,822
914,839
908,834
899,823
918,826
938,840
956,850
939,847
923,831
936,832
947,841
941,836
935,835
927,845
931,844
929,827
921,828
911,833
901,833
912,815
958,810
963,811
915,818
899,824
908,829
930,822
934,820
928,844
915,846
908,840
912,826
912,802
908,789
914,788
942,804
960,818
955,835
961,844
966,842
968,841
955,838
946,833
933,842
937,852
970,872
934,885
914,898
900,886
898,911
902,922
900,891
897,833
886,800
891,787
904,770
932,779
961,780
962,774
942,797
923,814
885,832
851,828
866,833
889,814
871,802
855,789
856,779
870,748
894,756
892,761
889,766
922,783
912,791
906,789
917,807
920,798
920,818
940,809
941,782
918,807
905,823
899,832
905,809
909,759
915,750
912,763
887,789
896,802
923,807
932,803
914,816
919,826
933,833
918,821
907,812
