x,y
955,443
953,445
935,471
919,482
929,483
937,485
941,481
926,489
930,498
911,491
900,489
897,487
887,489
890,488
899,487
924,482
931,475
924,468
921,469
914,465
926,465
903,462
899,473
901,486
902,488
886,479
884,459
895,454
903,449
911,444
926,439
934,447
932,460
926,474
918,466
912,460
921,454
922,451
922,455
929,467
928,476
924,476
931,474
944,476
948,474
909,483
882,491
909,493
936,489
901,493
832,508
821,505
860,498
860,488
872,474
894,486
889,508
860,500
873,495
897,517
906,519
898,523
881,527
889,536
893,538
897,536
905,543
909,531
895,539
883,529
905,522
905,543
922,536
920,527
917,532
918,534
895,522
903,507
936,490
940,497
923,508
920,510
922,512
937,505
977,455
1019,404
1059,390
1043,404
1045,402
1069,382
1068,361
1058,355
1045,360
1041,358
917,416
831,468
828,491
868,508
852,500
843,511
850,529
853,570
857,570
844,564
856,569
863,573
875,573
874,570
891,566
882,549
865,544
850,553
845,560
