x,y
1666,1056
1672,1066
1649,1087
1632,1091
1640,1072
1655,1067
1664,1061
1679,1050
1660,1054
1654,1056
1649,1055
1672,1061
1691,1066
1714,1061
1735,1066
1664,1082
1652,1089
1657,1079
1641,1080
1623,1081
1621,1083
1635,1098
1665,1118
1688,1139
1728,1150
1726,1138
1698,1116
1695,1120
1701,1124
1704,1118
1701,1107
1680,1107
1656,1096
1637,1083
1653,1069
1676,1063
1687,1070
1696,1086
1698,1087
1687,1077
1659,1088
1673,1095
1695,1101
1706,1098
1707,1095
1706,1107
1703,1099
1699,1103
1703,1102
1698,1107
1693,1104
1701,1105
1715,1100
1729,1093
1761,1078
1758,1076
1733,1090
1737,1106
1770,1142
1717,1123
1751,1119
1710,1107
1711,1109
1709,1105
1711,1111
1706,1120
1713,1133
1731,1152
1739,1162
1744,1164
1700,1148
1714,1128
1694,1107
1692,1107
1690,1121
1702,1129
1708,1132
1702,1127
1690,1118
1696,1127
1713,1137
1713,1135
1712,1135
1678,1121
1673,1114
1668,1108
1666,1108
1656,1103
1651,1100
1654,1102
1657,1104
1660,1107
1648,1114
1665,1120
1698,1134
1706,1140
1722,1146
1763,1159
1771,1166
1800,1168
1781,1160
1773,1139
1779,1131
1785,1135
1762,1106
1768,1134
1753,1126
1728,1124
1714,1130
1709,1137
1696,1132
1684,1132
1692,1132
1693,1135
1693,1136
1688,1129
1684,1126
1692,1122
1690,1125
