timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-20T16:26:21.772,0,163,132,24.3,251.55,44.11754186261968,20
2025-10-20T16:26:34.587,17,1478,828,1395.9333333333334,838.7,41.97227921166805,30
2025-10-20T16:26:47.390,16,952,828,818.5172413793103,805.0344827586207,24.76385498411339,29
2025-10-20T16:26:53.787,10,1215,1060,1156.5172413793102,1014.0344827586207,26.266674110869292,29
2025-10-20T16:27:00.183,12,426,364,292.6666666666667,438.23333333333335,36.7078707878539,30
2025-10-20T16:27:06.579,13,952,364,799.3928571428571,444.17857142857144,49.74175657271038,28
2025-10-20T16:27:19.386,5,689,596,526.0689655172414,606.5862068965517,21.571769987747427,29
2025-10-20T16:27:25.793,4,163,596,-18.482758620689655,622.7931034482758,41.35714923811176,29
2025-10-20T16:27:32.183,1,689,132,541.3448275862069,230.72413793103448,34.86641741017012,29
2025-10-20T16:27:38.599,2,1215,132,1072.7241379310344,217.89655172413794,22.65215431531517,29
2025-10-20T16:27:51.405,3,1741,132,1574.344827586207,153.17241379310346,37.387389380125455,29
2025-10-20T16:27:57.808,14,1478,364,1355.9285714285713,407.2142857142857,32.08057457880271,28
2025-10-20T16:28:04.214,6,1215,596,1083.7586206896551,616.2758620689655,45.05364750371298,29
2025-10-20T16:28:10.629,15,426,828,265.17241379310343,821.1724137931035,47.79780541133985,29
2025-10-20T16:28:17.031,9,689,1060,560.6896551724138,1006.3103448275862,39.69383422679468,29
2025-10-20T16:28:23.460,7,1741,596,1614.4333333333334,596.1,37.20486825970793,30
2025-10-20T16:28:29.857,8,163,1060,-12.4,1073.88,35.819905080834594,25
2025-10-20T16:28:49.070,11,1741,1060,1669.8620689655172,1085.0344827586207,41.56690236445315,29
