x,y
1764716719.000363,400,349
1764716719.0302212,405,344
1764716719.0701635,420,355
1764716719.0956445,418,385
1764716719.1307726,405,376
1764716719.1603985,379,363
1764716719.1903627,382,359
1764716719.220519,392,359
1764716719.2506137,401,359
1764716719.2848,396,350
1764716719.3200889,396,347
1764716719.345742,407,340
1764716719.3803318,419,341
1764716719.4101863,415,339
1764716719.4452262,413,344
1764716719.4858809,400,353
1764716719.5157394,385,366
1764716719.5497282,388,365
1764716719.5799806,402,362
1764716719.610103,409,365
1764716719.6506376,410,353
1764716719.6807263,406,343
1764716719.710367,408,348
1764716719.7449348,404,359
1764716719.7807658,407,366
1764716719.8213985,398,367
1764716719.8509912,400,361
1764716719.8797622,394,357
1764716719.914994,394,347
1764716719.9506712,396,336
1764716719.990608,397,334
1764716720.0299354,406,356
1764716720.0708995,404,358
1764716720.1047552,409,356
1764716720.130368,424,356
1764716720.16486,435,357
1764716720.2016332,436,359
1764716720.2352715,437,363
1764716720.2747967,429,356
1764716720.3006158,427,347
1764716720.330761,435,352
1764716720.3609886,427,359
1764716720.3906775,417,355
1764716720.4204526,409,353
1764716720.4552088,412,348
1764716720.484955,418,346
1764716720.5155377,422,354
1764716720.5567093,423,365
1764716720.585148,414,371
1764716720.6208997,408,375
1764716720.6556466,412,376
1764716720.6853368,412,380
1764716720.7250018,399,381
1764716720.7548804,392,385
1764716720.7850094,389,380
1764716720.8213103,390,383
1764716720.850113,391,382
1764716720.8905826,394,380
1764716720.921133,400,392
1764716720.9499073,408,397
1764716720.9950995,406,398
1764716721.0204625,401,399
1764716721.0550268,395,402
1764716721.095157,386,398
1764716721.1357636,386,392
1764716721.170451,386,389
1764716721.2003825,377,388
1764716721.2309096,394,387
1764716721.2649353,397,379
1764716721.2913299,390,380
1764716721.3253107,382,380
1764716721.3552485,376,380
1764716721.3900113,384,384
1764716721.4300647,386,387
1764716721.4555137,376,385
1764716721.4908276,375,374
1764716721.5257008,380,363
1764716721.5569685,384,366
1764716721.5957134,391,375
1764716721.6207435,395,368
1764716721.6627896,394,359
1764716721.690674,383,367
1764716721.7252555,383,368
1764716721.7553663,381,366
1764716721.7906575,380,364
1764716721.8260503,376,369
1764716721.8654413,374,371
1764716721.8958187,376,365
1764716721.9254458,392,372
1764716721.9611037,409,374
1764716721.9905481,414,378
1764716722.0253875,409,382
1764716722.0650575,402,377
1764716722.0954287,384,376
1764716722.1257389,374,380
1764716722.1609073,372,383
1764716722.1960778,378,386
1764716722.2359998,387,387
1764716722.2810686,393,376
1764716722.3102028,411,366
1764716722.3406618,413,364
1764716722.3705966,403,366
1764716722.4002328,389,362
1764716722.430652,382,377
1764716722.4603438,379,379
1764716722.5063126,383,384
1764716722.5462651,397,385
1764716722.5714633,429,381
1764716722.601823,443,374
1764716722.6309085,438,368
1764716722.670533,423,363
1764716722.7058427,405,361
1764716722.7411556,404,370
1764716722.7665174,393,372
1764716722.795623,394,368
1764716722.8306146,400,369
1764716722.8652098,403,363
1764716722.911037,412,355
1764716722.9507346,419,344
1764716722.9707856,437,361
