x,y
1764716787.4160385,1745,162
1764716787.4552617,1745,159
1764716787.4909198,1749,160
1764716787.525781,1759,187
1764716787.5558217,2302,-80
1764716787.5851486,1841,726
1764716787.6203887,2085,180
1764716787.6509569,1922,500
1764716787.6811361,1648,619
1764716787.7215986,1023,272
1764716787.7507448,1052,239
1764716787.785773,1047,398
1764716787.8204665,1051,413
1764716787.850451,1044,418
1764716787.8890805,1024,419
1764716787.9205039,1009,410
1764716787.955656,1011,423
1764716787.9962368,1007,426
1764716788.0309005,1008,414
1764716788.0712874,1016,402
1764716788.1055307,1030,400
1764716788.1410522,1034,400
1764716788.1712015,1025,400
1764716788.201425,914,598
1764716788.2314785,870,828
1764716788.2610228,865,819
1764716788.2964666,909,764
1764716788.3253736,954,732
1764716788.355348,970,742
1764716788.3852894,967,744
1764716788.4163861,969,771
1764716788.4605515,961,788
1764716788.4860697,969,790
1764716788.5209048,968,770
1764716788.555307,972,764
1764716788.5859976,966,774
1764716788.6211848,979,794
1764716788.655323,975,797
1764716788.685982,971,815
1764716788.7253857,964,836
1764716788.7562253,967,828
1764716788.7908266,987,808
1764716788.8208222,984,820
1764716788.855421,969,843
1764716788.8956835,959,860
1764716788.9255762,955,858
1764716788.9606085,941,853
1764716788.9912171,947,856
1764716789.0306597,948,851
1764716789.0661466,950,829
1764716789.1003785,927,822
1764716789.1410787,927,819
1764716789.1714706,945,830
1764716789.201712,968,831
1764716789.2459683,963,826
1764716789.2864761,959,821
1764716789.3107216,988,818
1764716789.3413873,998,820
1764716789.37099,993,825
1764716789.4010215,988,841
