subject,model,mean_error,variance
subject_005,gpr,58.08787094066157,1751.9649218934658
subject_005,"sim+rbf[thin_plate,s=1.0]",50.17278133790025,1425.9889267583626
subject_005,"sim+rbf[multiquadric,s=0.0]",51.48991467387967,1439.6750179447415
subject_005,"sim+rbf[multiquadric,s=1.0]",48.54299695320699,1198.229107053898
subject_005,"sim+rbf[multiquadric,s=2.0]",49.568330032977386,1217.5204380366658
subject_005,sim+tps,49.998053683341894,1397.9530204201074
subject_005,sim+pwa,76.17330505582379,9631.067773358369
subject_005,sim+gpr,51.57473451676435,1310.5510446844594
subject_006,similarity,51.62620704965299,575.1820747831555
subject_006,poly,43.52891889685087,535.2443293589205
subject_006,"rbf[thin_plate,s=1.0]",30.15883537103122,269.91418927604406
subject_006,"rbf[multiquadric,s=0.0]",41.60771790565292,618.4863844462952
subject_006,"rbf[multiquadric,s=1.0]",115.18885905527216,5132.871207484069
subject_006,"rbf[multiquadric,s=2.0]",193.23673825733735,17401.475179142486
subject_006,tps,31.56031739608388,213.1131975806949
subject_006,pwa,82.56237695187549,21514.094138196047
subject_006,gpr,43.12157752700483,436.8106964847289
subject_006,"sim+rbf[thin_plate,s=1.0]",31.904079169962284,204.3166596679223
subject_006,"sim+rbf[multiquadric,s=0.0]",33.90636503962395,207.72154335259097
subject_006,"sim+rbf[multiquadric,s=1.0]",36.67926933018963,248.8829942799852
subject_006,"sim+rbf[multiquadric,s=2.0]",39.38091584118705,289.6714879720846
subject_006,sim+tps,31.560317396016575,213.11319758089925
subject_006,sim+pwa,82.56237695187549,21514.09413819605
subject_006,sim+gpr,45.2422797514281,375.4073408266223
subject_007,similarity,102.49768416396556,5255.466905523705
subject_007,poly,116.5738462919672,4503.238407505674
subject_007,"rbf[thin_plate,s=1.0]",79.92654032751922,3294.4661752677835
subject_007,"rbf[multiquadric,s=0.0]",89.02259140597988,4317.163216620766
subject_007,"rbf[multiquadric,s=1.0]",137.94219620238633,6925.1359050167775
subject_007,"rbf[multiquadric,s=2.0]",193.7577941276502,18520.760200041008
subject_007,tps,79.11590029789753,3380.843305176091
subject_007,pwa,117.00915033901268,12403.493835489957
subject_007,gpr,76.40249375630972,3839.309888052783
subject_007,"sim+rbf[thin_plate,s=1.0]",80.68802552655995,3428.5710725097583
subject_007,"sim+rbf[multiquadric,s=0.0]",84.04085569055523,3434.643775796777
subject_007,"sim+rbf[multiquadric,s=1.0]",85.59111506963394,4093.3772748432857
subject_007,"sim+rbf[multiquadric,s=2.0]",89.31872187627876,4400.1639083731525
subject_007,sim+tps,79.11590029447608,3380.843304967667
subject_007,sim+pwa,117.00915033901268,12403.493835489957
subject_007,sim+gpr,92.85529502719854,3526.244267588742
subject_008,similarity,52.86654106856327,1286.1335060620686
subject_008,poly,62.96630943121113,2068.1665407057526
subject_008,"rbf[thin_plate,s=1.0]",59.65284098841434,1651.069660527592
subject_008,"rbf[multiquadric,s=0.0]",65.6515081280455,1888.4009383702248
subject_008,"rbf[multiquadric,s=1.0]",113.33882408555256,4611.67305030461
subject_008,"rbf[multiquadric,s=2.0]",186.68139740996628,13301.657854002058
subject_008,tps,58.05692320469684,1649.8115463409715
subject_008,pwa,79.39387578026243,9670.445710533948
subject_008,gpr,64.6524256605388,1546.0186133148616
subject_008,"sim+rbf[thin_plate,s=1.0]",58.268463855322494,1648.777649259817
subject_008,"sim+rbf[multiquadric,s=0.0]",61.61101698044978,1799.3291984721338
subject_008,"sim+rbf[multiquadric,s=1.0]",51.61848435375099,1295.621013232579
subject_008,"sim+rbf[multiquadric,s=2.0]",51.377799835262415,1265.7333003519122
subject_008,sim+tps,58.05692320842989,1649.8115465194846
subject_008,sim+pwa,79.3938757802624,9670.445710533946
subject_008,sim+gpr,54.299344311297695,1466.050965754247
subject_009,similarity,135.67411547147745,4507.130795819136
subject_009,poly,116.77131394721157,6110.756650442234
subject_009,"rbf[thin_plate,s=1.0]",104.81037138536544,4866.425577204367
subject_009,"rbf[multiquadric,s=0.0]",119.15800530105015,5796.853497804509
subject_009,"rbf[multiquadric,s=1.0]",157.40908871938728,6851.909966564915
subject_009,"rbf[multiquadric,s=2.0]",220.5419104312185,13798.670403596834
subject_009,tps,108.31120006718048,4894.342170652091
subject_009,pwa,119.8254410102193,10473.81032308936
subject_009,gpr,105.9153815740235,3098.953771603293
subject_009,"sim+rbf[thin_plate,s=1.0]",108.4430804378513,5193.21552529556
subject_009,"sim+rbf[multiquadric,s=0.0]",113.17184804441617,5541.4157249914515
subject_009,"sim+rbf[multiquadric,s=1.0]",112.43146806057617,4198.442566019652
subject_009,"sim+rbf[multiquadric,s=2.0]",119.0020579710578,4188.897436913866
subject_009,sim+tps,108.31120010931409,4894.3421768710805
subject_009,sim+pwa,119.82544101021932,10473.810323089365
subject_009,sim+gpr,122.89143444336317,4847.898032144609
subject_010,similarity,96.5216358204202,1986.2237976259305
subject_010,poly,146.64521911692742,5205.343697843404
subject_010,"rbf[thin_plate,s=1.0]",138.38005574707438,2523.622324112576
subject_010,"rbf[multiquadric,s=0.0]",161.33608208213934,3943.972091072784
subject_010,"rbf[multiquadric,s=1.0]",138.91004278539629,9389.534075088017
subject_010,"rbf[multiquadric,s=2.0]",200.42353736866127,28033.01724503095
subject_010,tps,137.28940420160694,2672.715651961881
subject_010,pwa,172.51624051084394,17363.089128079366
subject_010,gpr,204.54871948638015,20228.48186293792
subject_010,"sim+rbf[thin_plate,s=1.0]",139.16053583688583,2586.301623569063
subject_010,"sim+rbf[multiquadric,s=0.0]",159.55784048282575,3551.985848051485
subject_010,"sim+rbf[multiquadric,s=1.0]",86.66055811545932,2142.2606617525366
subject_010,"sim+rbf[multiquadric,s=2.0]",84.19577031453512,1988.6525168794851
subject_010,sim+tps,137.28940428962775,2672.7156537698174
subject_010,sim+pwa,172.51624051084397,17363.089128079366
subject_010,sim+gpr,96.52163582042026,1986.223797625932
subject_011,similarity,105.59401696071404,1671.3680864213234
subject_011,poly,86.46831055618233,1742.401312468633
subject_011,"rbf[thin_plate,s=1.0]",92.44160517766956,1881.5115014510704
subject_011,"rbf[multiquadric,s=0.0]",105.3848731128372,2160.392358767998
subject_011,"rbf[multiquadric,s=1.0]",146.52304131417918,4833.781075758053
subject_011,"rbf[multiquadric,s=2.0]",237.79722745414543,15467.526437163162
subject_011,tps,94.08997295020836,1685.263620699178
subject_011,pwa,152.63500578117868,22955.356846080773
subject_011,gpr,91.82443447163996,2413.160758116608
subject_011,"sim+rbf[thin_plate,s=1.0]",94.51074552850734,1646.5558804859638
subject_011,"sim+rbf[multiquadric,s=0.0]",100.38809375380264,1780.3197783435226
subject_011,"sim+rbf[multiquadric,s=1.0]",88.43120773652046,1606.0485322068405
subject_011,"sim+rbf[multiquadric,s=2.0]",91.23623728977574,1592.26965535742
subject_011,sim+tps,94.08997298562078,1685.263619975574
subject_011,sim+pwa,152.63500578117868,22955.356846080773
subject_011,sim+gpr,101.61590993625454,1592.7460550757532
subject_012,similarity,87.80807276802199,3252.5933612019235
subject_012,poly,76.91939899916007,2527.0340881487864
subject_012,"rbf[thin_plate,s=1.0]",79.72793820344273,2756.0783383158996
subject_012,"rbf[multiquadric,s=0.0]",85.99590533292294,3247.705520131
subject_012,"rbf[multiquadric,s=1.0]",115.27409516417438,5591.974915155831
subject_012,"rbf[multiquadric,s=2.0]",179.0767983945109,13348.650076328007
subject_012,tps,81.53630466393483,2960.9603835841467
subject_012,pwa,114.22354848959696,11397.654611072678
subject_012,gpr,87.65289079839638,2887.05003605826
subject_012,"sim+rbf[thin_plate,s=1.0]",80.91935207840001,2965.342333874559
subject_012,"sim+rbf[multiquadric,s=0.0]",83.73869941281617,3212.537819654679
subject_012,"sim+rbf[multiquadric,s=1.0]",76.55779543997907,2561.9362777802867
subject_012,"sim+rbf[multiquadric,s=2.0]",77.99765410950494,2590.994152623118
subject_012,sim+tps,81.53630467739093,2960.9603842697716
subject_012,sim+pwa,114.22354848959696,11397.654611072674
subject_012,sim+gpr,86.4521775487383,3488.037652505068
