timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-04T23:22:00.946,7,1741,596,1759.90756302521,704.3529411764706,,,,,18,108,,,,,43.31,119
2025-11-04T23:22:07.348,6,1215,596,1208.0,618.2068965517242,,,,,-7,22,,,,,25.08,116
2025-11-04T23:22:13.744,15,426,828,415.4406779661017,725.2627118644068,,,,,-10,-102,,,,,48.04,118
2025-11-04T23:22:20.135,16,952,828,962.3070175438596,774.8947368421053,,,,,10,-53,,,,,49.74,114
2025-11-04T23:22:26.524,14,1478,364,1434.2118644067796,386.0169491525424,,,,,-43,22,,,,,39.2,118
2025-11-04T23:22:32.919,4,163,596,241.38738738738738,574.4414414414415,,,,,78,-21,,,,,32.85,111
2025-11-04T23:22:39.322,5,689,596,718.5178571428571,513.8125,,,,,29,-82,,,,,41.24,112
2025-11-04T23:22:45.713,11,1741,1060,1746.4117647058824,1030.3529411764705,,,,,5,-29,,,,,28.28,119
2025-11-04T23:22:52.104,17,1478,828,1469.2016806722688,787.2857142857143,,,,,-8,-40,,,,,27.83,119
2025-11-04T23:22:58.493,9,689,1060,730.3474576271186,943.4237288135594,,,,,41,-116,,,,,18.31,118
2025-11-04T23:23:04.883,2,1215,132,1199.0252100840337,206.16806722689077,,,,,-15,74,,,,,30.6,119
2025-11-04T23:23:11.275,8,163,1060,200.81578947368422,906.6315789473684,,,,,37,-153,,,,,56.32,114
2025-11-04T23:23:17.666,3,1741,132,1704.9568965517242,212.0,,,,,-36,80,,,,,41.17,116
2025-11-04T23:23:24.060,13,952,364,977.2413793103449,379.8534482758621,,,,,25,15,,,,,63.77,116
2025-11-04T23:23:30.465,1,689,132,679.2033898305085,188.38135593220338,,,,,-9,56,,,,,34.18,118
2025-11-04T23:23:36.855,0,163,132,185.88235294117646,190.03361344537817,,,,,22,58,,,,,29.15,119
2025-11-04T23:23:43.245,10,1215,1060,1197.9661016949153,899.0932203389831,,,,,-17,-160,,,,,25.18,118
2025-11-04T23:23:49.634,12,426,364,447.6525423728813,377.0508474576271,,,,,21,13,,,,,37.41,118
