timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-27T14:54:20.995,8,163,1060,167.18823529411765,975.4941176470588,,,,,4,-84,,,,,61.69,85
2025-11-27T14:54:27.395,7,1741,596,1757.0625,562.3,,,,,16,-33,,,,,44.84,80
2025-11-27T14:54:40.186,5,689,596,684.8305084745763,545.7966101694915,,,,,-4,-50,,,,,34.71,118
2025-11-27T14:54:46.590,4,163,596,163.2941176470588,603.4957983193277,,,,,0,7,,,,,66.05,119
2025-11-27T14:54:52.981,0,163,132,142.30833333333334,159.4,,,,,-20,27,,,,,66.31,120
2025-11-27T14:54:59.385,3,1741,132,1727.4237288135594,126.23728813559322,,,,,-13,-5,,,,,43.3,118
2025-11-27T14:55:05.778,11,1741,1060,1707.6434782608696,942.7130434782608,,,,,-33,-117,,,,,67.83,115
2025-11-27T14:55:12.182,14,1478,364,1441.8916666666667,322.60833333333335,,,,,-36,-41,,,,,49.19,120
2025-11-27T14:55:18.577,6,1215,596,1233.4789915966387,595.0252100840336,,,,,18,0,,,,,33.15,119
2025-11-27T14:55:24.980,17,1478,828,1465.4615384615386,808.989010989011,,,,,-12,-19,,,,,45.38,91
2025-11-27T14:55:31.371,9,689,1060,688.2268907563025,997.4201680672269,,,,,0,-62,,,,,35.93,119
2025-11-27T14:55:37.777,10,1215,1060,1220.65,967.525,,,,,5,-92,,,,,25.76,120
2025-11-27T14:55:44.167,15,426,828,418.79831932773106,794.4873949579832,,,,,-7,-33,,,,,35.22,119
2025-11-27T14:55:50.576,13,952,364,1007.425,295.5,,,,,55,-68,,,,,38.26,120
2025-11-27T14:55:56.986,12,426,364,428.57142857142856,336.33613445378154,,,,,2,-27,,,,,52.45,119
2025-11-27T14:56:09.779,2,1215,132,1227.5210084033613,127.42857142857143,,,,,12,-4,,,,,39.5,119
2025-11-27T14:56:16.185,1,689,132,693.9083333333333,132.58333333333334,,,,,4,0,,,,,62.33,120
2025-11-27T14:56:22.590,16,952,828,927.7627118644068,792.5508474576271,,,,,-24,-35,,,,,36.96,118
