x,y
475,788
473,772
463,769
449,771
465,789
455,786
433,771
422,776
420,773
416,761
420,742
415,738
418,747
414,763
421,771
446,774
457,765
438,746
431,722
450,707
467,709
471,737
465,758
445,781
438,791
442,807
445,808
436,794
437,755
482,739
513,738
524,741
514,736
496,720
487,719
492,732
499,751
508,761
512,764
498,771
449,775
432,786
437,796
447,793
465,788
479,778
476,807
476,827
486,832
495,821
501,802
500,791
499,789
496,788
499,779
506,774
495,790
474,796
472,796
479,781
482,781
490,788
476,791
479,790
499,804
498,813
465,820
433,831
413,864
412,882
415,867
429,851
434,817
442,773
465,755
487,760
489,760
480,765
474,769
487,788
491,800
502,814
507,822
497,827
487,836
459,841
443,841
431,847
432,863
426,876
419,883
427,873
425,864
427,828
440,779
459,766
487,765
489,766
467,773
460,793
477,808
471,804
445,785
451,785
458,782
454,798
467,817
496,814
504,803
488,795
469,784
456,766
423,733
414,689
