x,y
610,908
598,902
611,900
642,900
657,903
653,896
642,879
648,886
650,889
653,890
640,888
635,884
641,906
686,920
720,918
724,912
715,935
689,947
652,959
635,930
680,912
699,919
684,951
618,976
589,984
598,987
629,984
663,973
669,978
648,970
607,966
623,972
627,989
609,998
601,999
602,1012
590,1008
610,989
614,978
619,984
619,995
607,1010
584,1014
577,1017
588,1015
591,1007
592,983
584,976
588,963
598,948
583,931
570,936
572,947
586,962
588,965
577,959
580,955
608,961
651,975
661,982
635,972
616,955
619,930
634,924
657,929
692,950
702,951
692,957
651,956
623,959
602,950
616,959
653,977
681,971
678,953
670,927
658,937
657,944
638,972
633,981
642,973
655,967
652,967
642,973
632,981
607,981
586,977
587,967
589,949
590,939
611,963
623,996
632,1005
640,1006
644,1005
643,1008
641,1003
644,993
648,970
647,934
638,933
639,931
645,926
651,934
612,933
571,921
563,913
575,926
580,932
584,924
588,923
604,922
635,896
663,911
