x,y
1115,856
1106,855
1109,851
1105,843
1112,844
1099,854
1085,874
1102,853
1133,847
1153,850
1149,850
1141,846
1145,847
1139,849
1132,849
1114,851
1108,837
1103,825
1084,820
1068,827
1054,821
1046,835
1008,849
1008,843
1037,838
1059,842
1061,844
1068,822
1094,815
1105,831
1110,856
1120,860
1135,869
1149,872
1160,876
1163,875
1167,870
1173,864
1169,848
1168,843
1168,828
1163,821
1153,820
1157,826
1148,832
1136,833
1130,841
1128,848
1119,861
1120,865
1147,847
1172,819
1178,791
1152,789
1131,801
1138,815
1158,826
1171,830
1170,828
1167,832
1150,841
1145,851
1149,860
1150,864
1149,868
1144,884
1152,891
1164,886
1170,873
1155,859
1142,843
1144,846
1138,852
1117,856
1118,862
1144,868
1172,865
1176,858
1143,864
1130,879
1142,880
1156,872
1178,857
1173,857
1180,867
1168,870
1164,859
1172,862
1191,861
1201,857
1196,857
1189,861
1175,870
1158,886
1148,893
1149,890
1159,882
1174,865
1186,846
1195,849
1187,846
1184,838
1170,852
1177,851
1160,827
1143,831
1144,858
1143,872
1144,878
1138,884
1133,888
1118,889
