x,y
291,895
289,882
267,880
253,915
242,944
250,951
243,950
240,949
215,965
190,961
220,930
255,921
276,931
267,926
239,911
235,889
245,900
265,905
255,894
247,885
279,867
301,851
302,843
276,866
255,898
231,895
203,878
209,887
229,913
234,919
219,886
207,862
201,871
191,899
201,915
222,937
217,941
210,941
214,937
215,925
227,919
224,918
217,909
232,906
231,904
210,905
174,902
166,891
176,900
220,937
226,917
213,910
215,922
220,925
202,938
189,945
178,947
186,949
190,946
190,945
189,946
180,944
184,936
190,921
175,909
161,898
159,883
170,890
182,890
197,892
216,896
211,895
201,895
207,901
212,902
205,898
217,900
227,912
254,918
280,915
276,909
278,904
270,886
255,865
245,854
245,862
232,879
224,898
210,907
236,897
245,905
229,916
217,927
204,937
226,901
247,881
267,848
268,845
277,847
264,874
238,891
224,879
235,844
237,840
232,837
232,826
221,823
213,822
206,824
