x,y
1307,654
1311,663
1301,682
1316,678
1331,666
1327,681
1317,696
1309,700
1320,700
1345,708
1357,727
1356,732
1341,753
1333,760
1325,760
1323,745
1321,739
1330,742
1340,743
1340,731
1346,744
1352,761
1353,766
1347,761
1337,774
1331,776
1329,763
1329,752
1339,745
1327,743
1330,747
1341,750
1319,736
1324,715
1315,697
1296,722
1288,737
1279,729
1283,717
1282,719
1295,734
1309,746
1297,758
1309,765
1308,780
1306,785
1316,780
1346,772
1365,769
1392,762
1390,753
1382,751
1381,756
1388,748
1399,742
1436,732
1423,743
1401,758
1378,748
1387,742
1389,741
1377,748
1385,753
1382,769
1374,777
1374,786
1372,792
1369,792
1371,792
1373,789
1373,792
1370,796
1389,802
1401,803
1396,802
1397,786
1386,778
1377,777
1361,771
1372,772
1361,770
1382,751
1383,732
1387,722
1381,717
1375,714
1384,731
1371,761
1354,776
1350,796
1357,808
1357,815
1353,817
1369,816
1378,812
1376,809
1373,805
1369,800
1358,807
1346,803
1339,798
1356,810
1313,784
1289,780
1292,786
1292,788
1301,792
1322,794
1336,787
1348,785
1359,771
1347,767
1341,769
1348,777
