x,y
1103,615
1092,607
1105,598
1119,592
1119,591
1134,599
1133,604
1128,615
1116,630
1121,636
1140,629
1148,623
1139,625
1132,635
1121,629
1129,617
1145,588
1171,577
1157,572
1161,562
1164,549
1167,533
1138,547
1107,574
1110,585
1158,587
1190,586
1170,615
1155,627
1147,629
1129,635
1118,646
1128,647
1136,632
1118,620
1095,622
1086,628
1083,629
1088,629
1099,618
1111,600
1121,567
1119,544
1092,554
1085,568
1109,556
1111,534
1117,535
1114,552
1108,570
1083,592
1068,615
1085,631
1100,633
1121,655
1122,639
1130,641
1137,646
1135,644
1127,629
1132,622
1127,609
1134,572
1156,550
1174,558
1164,564
1136,575
1132,573
1151,596
1161,619
1144,620
1162,614
1184,588
1190,580
1175,586
1144,594
1119,572
1094,573
1091,598
1104,627
1109,643
1108,648
1110,639
1122,615
1140,599
1157,589
1171,557
1179,531
1157,528
1154,526
1158,561
1157,586
1153,596
1148,615
1153,625
1162,629
1170,631
1173,636
1153,625
1117,605
1102,580
1100,563
1113,553
1142,557
1152,603
1146,633
1124,671
1119,659
1121,633
1140,581
1154,518
1152,499
1148,514
1130,548
1134,567
1136,582
1117,576
