x,y
881,449
882,434
908,448
921,470
913,468
894,471
863,470
867,464
879,465
888,462
887,457
901,417
925,374
940,347
952,340
968,357
961,355
951,356
950,352
926,401
908,439
903,449
880,459
874,458
873,455
882,452
875,460
883,443
886,420
909,400
915,431
927,453
938,465
950,461
952,451
939,463
923,471
924,473
920,435
920,435
906,439
898,434
897,425
876,410
868,411
860,410
862,416
890,434
889,442
881,444
886,417
933,402
963,384
992,384
989,387
973,367
958,358
937,373
902,398
879,414
879,403
870,408
857,418
865,415
884,423
882,425
883,430
889,443
894,454
896,470
877,480
864,474
845,452
839,432
866,408
911,408
947,417
975,424
962,410
918,384
883,390
864,424
871,443
868,445
860,440
876,451
904,469
914,463
910,449
904,461
903,474
909,489
912,503
901,501
902,490
920,484
894,473
880,460
888,413
899,416
899,412
902,401
916,392
936,387
959,388
961,380
966,381
968,368
958,380
941,412
918,427
889,429
855,453
861,499
