x,y
1354,394
1342,380
1316,365
1311,359
1317,355
1317,359
1309,348
1325,328
1327,326
1324,332
1321,341
1323,337
1324,346
1321,363
1300,373
1291,365
1285,366
1289,391
1291,428
1284,435
1283,429
1286,441
1289,485
1296,474
1283,455
1272,436
1256,426
1276,431
1287,438
1288,447
1291,446
1286,455
1277,455
1279,453
1292,453
1304,445
1329,450
1345,463
1348,457
1321,454
1307,451
1316,442
1327,456
1343,468
1338,476
1334,460
1314,456
1321,445
1334,439
1299,453
1265,491
1261,513
1256,504
1236,465
1233,456
1246,439
1232,441
1221,452
1228,471
1280,458
1304,451
1312,448
1299,445
1294,433
1274,422
1253,397
1263,354
1277,344
1273,363
1283,403
1260,446
1233,471
1210,487
1257,467
1288,426
1308,427
1291,442
1273,446
1256,460
1268,471
1301,459
1303,426
1309,422
1316,427
1321,411
1312,402
1299,415
1287,440
1275,452
1259,470
1254,469
1258,474
1269,474
1299,478
1323,467
1341,470
1339,459
1327,468
1314,466
1277,469
1257,476
1258,481
1247,475
1246,467
1240,463
1238,466
1237,468
1232,468
1249,468
1258,484
1270,501
1268,503
1282,495
