timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-17T14:20:25.144,6,1175,596,1136.9655172413793,598.1724137931035,36.38259504700483,29
2025-10-17T14:20:31.546,12,506,417,409.51724137931035,432.17241379310343,31.80944302992367,29
2025-10-17T14:20:37.948,11,1621,953,1568.5172413793102,916.2758620689655,24.88666342937215,29
2025-10-17T14:20:44.360,0,283,238,206.77777777777777,264.14814814814815,31.450180517690768,27
2025-10-17T14:20:50.777,14,1398,417,1304.0,388.14285714285717,51.18992247762548,28
2025-10-17T14:20:57.179,7,1621,596,1517.392857142857,606.0357142857143,36.67406774408805,28
2025-10-17T14:21:03.587,4,283,596,223.21428571428572,633.5,28.57303566908736,28
2025-10-17T14:21:10.004,2,1175,238,1062.9642857142858,281.0357142857143,39.66553405460129,28
2025-10-17T14:21:16.421,8,283,953,253.0,906.7407407407408,42.72096596268203,27
2025-10-17T14:21:22.823,3,1621,238,1540.5714285714287,225.64285714285714,26.43677478862522,28
2025-10-17T14:21:29.226,13,952,417,904.8214285714286,427.57142857142856,54.449506191422856,28
2025-10-17T14:21:35.636,5,729,596,649.3793103448276,598.3793103448276,47.01491149089858,29
2025-10-17T14:21:42.039,1,729,238,619.9642857142857,257.7142857142857,41.08904901527403,28
2025-10-17T14:21:48.442,10,1175,953,1094.392857142857,843.6428571428571,41.462163105508075,28
2025-10-17T14:21:54.846,17,1398,774,1331.2142857142858,727.0357142857143,39.32269363476868,28
2025-10-17T14:22:01.258,15,506,774,442.5,764.8571428571429,32.13166471801641,28
2025-10-17T14:22:07.658,9,729,953,652.1785714285714,922.7857142857143,49.23878459266908,28
2025-10-17T14:22:14.076,16,952,774,891.3214285714286,769.6785714285714,48.53357243250516,28
