x,y
1582,890
1559,888
1541,891
1542,895
1544,903
1559,914
1570,922
1580,921
1578,922
1590,925
1583,926
1578,921
1554,906
1553,908
1544,916
1540,913
1543,908
1551,909
1556,915
1564,922
1575,924
1588,930
1604,939
1600,943
1602,941
1599,942
1582,927
1566,912
1560,899
1552,896
1557,892
1564,894
1587,897
1600,893
1603,881
1597,883
1581,885
1558,888
1551,891
1543,895
1540,897
1529,894
1520,902
1531,918
1530,922
1532,926
1530,927
1537,930
1540,931
1541,932
1552,938
1569,946
1583,946
1589,948
1594,943
1589,940
1587,940
1596,936
1604,936
1615,938
1621,935
1615,932
1614,928
1611,916
1623,920
1635,912
1632,909
1635,912
1632,901
1623,894
1621,886
1612,882
1608,887
1609,892
1620,892
1639,892
1646,904
1643,914
1640,922
1631,935
1623,936
1608,937
1604,938
1598,937
1594,941
1588,937
1589,938
1592,935
1593,937
1598,944
1607,946
1616,942
1623,943
1619,943
1608,936
1611,928
1607,926
1603,924
1605,918
1605,913
1605,911
1601,899
1600,883
1600,877
1582,864
1581,847
1581,851
1589,868
1589,869
1589,875
1583,881
1576,881
1582,885
1589,885
1595,885
1599,880
1592,868
