timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-17T14:20:25.144,6,1175,596,1122.9655172413793,601.9655172413793,42.198599026623505,58
2025-10-17T14:20:31.546,12,506,417,415.55172413793105,423.2068965517241,29.01957189403728,58
2025-10-17T14:20:37.948,11,1621,953,1564.9827586206898,915.2241379310345,30.314179271798057,58
2025-10-17T14:20:44.360,0,283,238,189.2,262.74545454545455,31.912732244965223,55
2025-10-17T14:20:50.777,14,1398,417,1301.5892857142858,423.17857142857144,57.020636592807165,56
2025-10-17T14:20:57.179,7,1621,596,1527.392857142857,630.625,46.66607863757317,56
2025-10-17T14:21:03.587,4,283,596,227.53571428571428,637.125,36.23535506425531,56
2025-10-17T14:21:10.004,2,1175,238,1075.0892857142858,274.5357142857143,39.854754632750335,56
2025-10-17T14:21:16.421,8,283,953,232.42592592592592,908.8888888888889,41.0624044137874,54
2025-10-17T14:21:22.823,3,1621,238,1531.719298245614,243.52631578947367,41.194387136455475,57
2025-10-17T14:21:29.226,13,952,417,911.561403508772,426.2105263157895,51.15362290541742,57
2025-10-17T14:21:35.636,5,729,596,659.1034482758621,596.7068965517242,46.310309523184735,58
2025-10-17T14:21:42.039,1,729,238,628.8571428571429,258.10714285714283,42.22816728494025,56
2025-10-17T14:21:48.442,10,1175,953,1119.5714285714287,841.75,45.372705429136396,56
2025-10-17T14:21:54.846,17,1398,774,1334.017543859649,736.6666666666666,45.34229448121451,57
2025-10-17T14:22:01.258,15,506,774,464.7368421052632,769.4561403508771,42.08620913900672,57
2025-10-17T14:22:07.658,9,729,953,625.6842105263158,952.0,56.94754677794167,57
2025-10-17T14:22:14.076,16,952,774,872.9107142857143,758.5178571428571,48.208352809572794,56
