x,y
667,562
668,576
667,576
663,568
652,570
639,568
632,577
626,587
613,621
627,641
629,642
622,646
643,656
647,668
659,672
654,671
646,646
655,630
666,595
678,556
675,538
666,516
677,543
679,583
653,609
632,618
625,604
629,563
643,551
652,558
649,572
653,574
619,573
604,569
609,579
638,591
630,590
630,583
626,589
650,581
670,576
671,584
655,597
654,602
659,615
672,618
668,595
693,592
722,610
753,632
753,622
739,620
715,613
700,590
682,586
678,598
680,616
672,631
665,635
666,637
671,629
674,641
695,657
710,664
721,659
694,641
671,641
664,661
669,673
673,692
683,696
674,694
690,705
692,709
701,717
703,697
688,682
682,649
657,611
642,585
664,579
678,565
750,550
813,536
813,558
801,568
794,568
792,583
818,592
863,586
778,583
690,496
677,475
722,544
735,573
738,566
730,567
738,576
687,605
649,603
639,591
634,595
631,590
625,575
618,567
618,593
628,610
654,610
684,605
701,600
709,595
704,593
712,586
719,562
736,557
731,565
