x,y
1530,187
1544,199
1539,216
1516,220
1524,241
1542,253
1555,235
1566,221
1573,228
1564,240
1556,243
1552,247
1550,250
1534,244
1536,232
1536,221
1544,220
1555,221
1557,221
1568,226
1568,219
1553,226
1549,217
1528,224
1509,225
1505,219
1495,217
1488,206
1529,236
1562,270
1564,260
1551,250
1530,252
1519,261
1523,273
1512,285
1499,273
1428,250
1447,261
1454,258
1473,238
1487,237
1482,247
1506,241
1544,233
1532,257
1522,274
1522,279
1512,291
1518,294
1544,281
1553,255
1565,237
1563,239
1568,245
1580,283
1583,303
1597,300
1607,296
1624,273
1636,254
1610,250
1593,275
1578,299
1599,297
1594,299
1546,292
1515,287
1522,280
1520,286
1514,273
1505,261
1491,246
1487,249
1486,266
1491,273
1511,245
1520,227
1541,236
1561,228
1550,217
1575,229
1568,248
1544,276
1548,283
1553,285
1537,296
1528,296
1536,306
1555,316
1552,315
1541,311
1544,310
1544,311
1552,309
1544,287
1534,248
1535,224
1537,205
1541,219
1557,230
1553,238
1545,218
1547,216
1552,219
1560,239
1568,262
1576,273
1559,274
1558,263
1567,282
1561,279
1540,271
1548,262
