x,y
565,228
566,221
568,220
576,220
580,215
571,216
576,221
612,252
644,268
659,273
674,261
674,257
663,264
639,283
603,270
603,256
619,260
646,278
645,283
642,277
629,276
635,281
623,267
640,249
640,260
640,274
620,299
607,287
613,277
621,274
624,293
627,303
617,296
629,283
646,272
640,278
637,290
631,295
616,274
610,269
617,244
624,224
647,207
684,208
643,228
646,216
664,222
692,272
684,280
694,263
686,237
669,234
635,244
585,244
576,251
600,260
642,255
659,253
675,272
698,260
729,253
716,247
703,245
691,229
685,231
669,260
630,281
613,307
644,309
690,283
726,245
759,222
751,219
729,229
728,227
716,202
704,194
696,199
728,230
728,241
716,254
700,269
688,298
694,303
712,295
722,275
718,276
698,304
701,323
698,319
677,304
668,287
681,275
693,274
677,295
664,315
676,309
703,288
709,284
742,283
750,282
758,283
733,287
686,321
662,327
639,350
704,487
632,448
648,461
675,474
692,482
619,324
