x,y
1510,347
1503,341
1496,337
1508,330
1522,315
1528,313
1524,323
1504,350
1496,354
1509,352
1520,338
1520,348
1509,333
1514,326
1508,337
1502,348
1503,346
1509,335
1522,334
1534,326
1542,336
1514,358
1488,379
1485,390
1506,391
1515,389
1514,378
1515,375
1515,396
1507,398
1490,398
1484,401
1487,409
1475,390
1478,385
1483,368
1490,378
1500,386
1513,388
1514,400
1504,392
1509,384
1510,393
1504,383
1510,372
1518,362
1519,357
1501,377
1505,395
1514,397
1523,399
1518,406
1505,413
1495,414
1497,407
1496,408
1490,420
1501,412
1501,403
1492,402
1490,417
1489,417
1488,397
1501,377
1507,363
1502,348
1497,342
1504,356
1513,359
1509,355
1502,367
1508,385
1523,407
1530,409
1530,418
1533,428
1523,442
1524,436
1514,437
1499,421
1504,409
1513,400
1517,404
1517,409
1518,395
1526,364
1530,343
1536,337
1541,334
1541,333
1538,339
1517,336
1494,330
1482,343
1479,326
1481,327
1484,342
1508,352
1521,353
1512,350
1506,357
1507,358
1507,360
1482,356
1476,363
1471,365
1473,357
1483,343
1491,332
1485,338
1479,341
1479,342
1480,341
1485,336
1483,334
