x,y
1764467011.555944,1151,276
1764467011.5905983,1148,272
1764467011.6257102,1152,257
1764467011.6607091,1152,247
1764467011.6960678,1150,249
1764467011.726134,1146,260
1764467011.756007,1147,266
1764467011.7963986,1143,257
1764467011.825375,1137,244
1764467011.85584,1129,245
1764467011.911161,1138,244
1764467011.955717,1151,255
1764467011.9856436,1143,266
1764467012.025865,1236,396
1764467012.0556242,1458,687
1764467012.091202,1542,730
1764467012.1262646,1514,690
1764467012.1655533,1475,676
1764467012.2156353,1452,695
1764467012.2611816,1466,711
1764467012.3004053,1193,753
1764467012.330276,637,582
1764467012.3661268,608,507
1764467012.3960922,671,434
1764467012.43033,671,443
1764467012.4609735,623,430
1764467012.491078,607,417
1764467012.5254474,521,403
1764467012.5564036,308,286
1764467012.5856168,328,232
1764467012.616602,323,230
1764467012.6460233,300,227
1764467012.6759858,285,218
1764467012.7052212,282,204
1764467012.7361634,249,195
1764467012.7714188,225,186
1764467012.8059003,235,189
1764467012.8357792,245,195
1764467012.8710785,239,182
1764467012.905718,234,169
1764467012.9405553,203,162
1764467012.9654915,196,173
1764467012.9954357,203,179
1764467013.0314984,212,182
1764467013.0710912,209,187
1764467013.105662,196,179
1764467013.1352954,171,159
1764467013.1721058,186,151
1764467013.2120473,179,127
1764467013.2451997,186,142
1764467013.2807496,201,161
1764467013.3155544,213,166
1764467013.3605297,219,172
1764467013.4052198,204,171
1764467013.440841,206,162
1764467013.4858186,205,160
1764467013.5258238,214,161
