timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-11-27T15:32:31.015,16,952,828,920.7191011235955,826.8651685393259,59.1177039159882,89
2025-11-27T15:32:37.409,6,1215,596,1210.8555555555556,602.7888888888889,48.96961769087159,90
2025-11-27T15:32:43.810,14,1478,364,1503.808988764045,363.59550561797755,32.04652359123451,89
2025-11-27T15:32:50.219,0,163,132,184.77528089887642,87.66292134831461,49.55661763294869,89
2025-11-27T15:32:56.625,8,163,1060,215.54054054054055,1017.8378378378378,27.594660772348313,74
2025-11-27T15:33:03.044,4,163,596,152.57647058823528,660.1058823529412,46.19610373180838,85
2025-11-27T15:33:09.435,3,1741,132,1708.4074074074074,104.4320987654321,43.64466962189668,81
2025-11-27T15:33:15.842,15,426,828,447.0344827586207,856.4137931034483,43.87862045841156,87
2025-11-27T15:33:22.231,12,426,364,421.1666666666667,406.26666666666665,61.548725052234474,90
2025-11-27T15:33:28.623,1,689,132,716.8988764044943,135.76404494382024,46.441473961581764,89
2025-11-27T15:33:35.014,2,1215,132,1214.5357142857142,139.83333333333334,40.93178988149057,84
2025-11-27T15:33:41.418,9,689,1060,741.3614457831326,1008.156626506024,41.25035530798824,83
2025-11-27T15:33:47.818,17,1478,828,1536.2567567567567,792.5675675675676,79.2873906835285,74
2025-11-27T15:33:54.219,5,689,596,722.5955056179776,585.7752808988764,11.742051492858984,89
2025-11-27T15:34:07.014,11,1741,1060,1760.4533333333334,851.1733333333333,71.67587537736188,75
2025-11-27T15:34:19.795,10,1215,1060,1260.2134831460673,981.4044943820224,21.99498973144114,89
2025-11-27T15:34:26.183,13,952,364,966.7528089887641,341.4269662921348,27.901580052446004,89
2025-11-27T15:34:32.579,7,1741,596,1749.3636363636363,534.9090909090909,31.15788904253266,88
