x,y
480,376
478,380
488,398
490,389
506,398
530,407
531,395
486,371
462,366
480,358
488,354
478,346
469,347
488,364
472,357
490,361
504,371
507,385
514,383
492,371
493,360
473,348
464,349
478,374
504,394
525,395
530,401
520,395
507,380
486,380
471,379
467,369
470,352
482,334
489,335
487,352
484,370
492,365
476,381
448,381
426,382
455,404
492,415
488,428
494,445
493,401
485,350
480,348
484,337
486,311
488,314
495,334
481,321
465,301
472,313
503,329
499,322
506,331
512,340
509,328
514,310
522,311
508,312
506,305
508,300
488,289
464,292
464,301
462,322
454,335
462,337
468,335
504,330
530,339
508,344
507,337
508,360
511,378
516,394
522,403
530,414
533,417
524,421
509,404
511,415
514,417
526,399
525,388
546,419
550,415
563,404
580,389
587,370
581,364
575,376
564,398
548,416
545,423
543,410
545,413
539,416
527,424
528,411
539,398
550,411
