x,y
1604,256
1624,259
1635,266
1631,258
1626,255
1624,280
1621,277
1607,273
1602,290
1592,283
1571,258
1572,256
1578,263
1578,254
1551,258
1551,267
1567,245
1598,241
1610,251
1593,268
1625,293
1659,291
1664,284
1632,292
1635,297
1615,287
1615,289
1632,293
1602,295
1598,302
1607,308
1616,303
1612,280
1603,273
1583,258
1574,276
1569,263
1575,263
1577,259
1577,273
1572,275
1567,264
1562,250
1549,241
1566,274
1594,280
1603,281
1592,278
1565,275
1553,268
1567,254
1565,252
1540,237
1555,241
1568,252
1566,261
1564,274
1565,278
1560,285
1576,290
1584,292
1580,292
1558,277
1541,280
1557,273
1572,264
1576,275
1567,271
1572,283
1587,292
1580,306
1586,323
1595,331
1588,339
1576,339
1545,332
1547,332
1555,317
1550,316
1554,313
1571,329
1584,326
1578,304
1531,272
1510,251
1542,256
1524,268
1516,276
1523,278
1541,277
1531,287
1515,298
1535,317
1564,319
1580,319
1583,331
1582,328
1573,347
1580,361
1594,354
1602,357
1584,331
1563,304
1542,297
1535,298
1534,292
