x,y
925,365
935,351
937,350
936,364
965,368
974,362
952,362
952,384
948,408
934,406
923,405
926,407
944,390
972,394
986,404
978,429
964,466
957,463
950,441
955,436
947,447
941,445
964,432
973,426
977,430
981,397
986,378
962,372
944,365
934,369
925,365
928,343
926,343
916,356
925,357
941,359
952,377
954,370
983,352
963,312
958,322
950,314
947,303
943,322
939,347
929,353
926,354
917,372
922,371
919,369
920,363
930,370
940,365
940,388
914,415
895,422
909,429
940,430
942,449
929,451
917,427
913,419
921,418
938,405
955,396
952,421
953,431
973,448
944,421
952,436
965,436
970,425
967,442
952,431
926,373
928,372
928,396
929,404
946,412
955,424
949,433
960,421
973,392
959,391
944,381
931,373
925,372
942,367
947,371
948,373
952,381
948,380
926,381
916,383
921,382
939,364
939,352
935,338
941,319
957,314
953,319
964,322
969,322
964,334
970,329
