timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-16T22:10:12.374,4,283,596,275.7307692307692,498.96153846153845,44.01576506167417,26
2025-10-16T22:10:18.794,10,1175,953,1127.6923076923076,822.0,32.76227806342723,26
2025-10-16T22:10:25.197,16,952,774,924.6153846153846,636.6923076923077,42.73698286194303,26
2025-10-16T22:10:31.607,11,1621,953,1534.5,868.7692307692307,26.031870544078632,26
2025-10-16T22:10:38.016,9,729,953,695.3846153846154,796.5384615384615,28.368872015085202,26
2025-10-16T22:10:44.419,6,1175,596,1140.2307692307693,569.4615384615385,30.333452543277463,26
2025-10-16T22:10:50.848,3,1621,238,1606.3461538461538,269.3076923076923,33.72252333206483,26
2025-10-16T22:10:57.255,13,952,417,953.6923076923077,405.0769230769231,38.65099491971744,26
2025-10-16T22:11:03.658,2,1175,238,1182.6538461538462,212.84615384615384,44.02327585003242,26
2025-10-16T22:11:10.060,5,729,596,706.8076923076923,507.3076923076923,23.306962415583463,26
2025-10-16T22:11:16.468,12,506,417,491.15384615384613,372.96153846153845,25.90540940974279,26
2025-10-16T22:11:22.879,14,1398,417,1429.1923076923076,427.53846153846155,30.491171483915444,26
2025-10-16T22:11:29.281,7,1621,596,1558.8461538461538,619.0384615384615,21.135411547963177,26
2025-10-16T22:11:35.684,15,506,774,483.38461538461536,679.0384615384615,34.622755625463896,26
2025-10-16T22:11:42.114,17,1398,774,1396.1153846153845,779.3461538461538,34.59020451689626,26
2025-10-16T22:11:48.527,1,729,238,704.1538461538462,198.57692307692307,29.989569192554757,26
2025-10-16T22:11:54.936,0,283,238,280.7307692307692,162.53846153846155,38.004846311954296,26
2025-10-16T22:12:01.368,8,283,953,281.3076923076923,813.2307692307693,52.89618055360673,26
