x,y
1115,795
1112,779
1124,759
1122,801
1113,828
1104,828
1142,832
1116,813
1103,813
1124,829
1128,825
1120,800
1119,787
1096,782
1111,795
1139,828
1153,853
1143,850
1124,829
1132,833
1137,843
1136,839
1135,830
1166,861
1151,869
1155,871
1152,864
1156,855
1140,849
1122,846
1110,839
1106,831
1111,837
1103,837
1094,833
1088,831
1081,826
1082,813
1092,797
1096,797
1097,772
1109,750
1123,761
1121,758
1143,763
1117,762
1113,775
1126,806
1128,823
1125,823
1128,831
1141,852
1147,854
1150,860
1151,862
1152,857
1156,854
1163,856
1163,856
1162,849
1134,850
1113,863
1112,868
1117,870
1123,873
1120,872
1116,871
1117,868
1124,859
1144,845
1194,838
1191,847
1183,843
1177,845
1170,847
1163,850
1144,852
1128,856
1116,863
1104,868
1092,868
1102,854
1123,856
1136,850
1139,849
1153,848
1150,851
1140,843
1133,839
1131,848
1136,839
1147,829
1161,841
1164,856
1169,861
1168,857
1173,853
1163,851
1167,850
1162,852
1158,852
1161,851
1157,854
1156,855
1151,858
