x,y
1583,620
1572,628
1575,636
1572,636
1552,617
1567,618
1578,627
1563,633
1560,638
1566,633
1576,626
1564,620
1542,631
1545,641
1541,627
1537,599
1543,574
1539,595
1546,606
1550,606
1549,632
1549,634
1564,611
1571,594
1565,603
1561,610
1566,593
1542,590
1543,596
1556,583
1528,566
1529,597
1533,609
1548,592
1536,579
1520,578
1524,576
1536,583
1538,599
1518,586
1502,566
1512,576
1518,592
1523,596
1520,590
1509,573
1509,564
1524,574
1509,586
1512,562
1509,551
1493,528
1474,516
1471,528
1458,537
1439,541
1475,549
1509,556
1535,560
1557,580
1536,588
1535,587
1558,584
1563,588
1556,597
1541,571
1552,545
1556,575
1534,569
1548,553
1558,544
1545,550
1541,577
1544,569
1558,567
1573,546
1566,550
1547,552
1535,555
1550,566
1559,577
1551,564
1550,569
1560,577
1545,584
1548,621
1552,644
1567,626
1576,603
1569,573
1565,582
1551,587
1546,582
1553,586
1555,600
1556,594
1535,596
1525,601
1531,593
1529,595
1516,605
1519,600
1512,605
1511,614
1530,610
