x,y
1453,406
1465,412
1460,412
1460,413
1433,420
1423,436
1439,442
1445,425
1437,421
1429,423
1433,403
1432,407
1446,437
1444,432
1435,429
1435,429
1426,435
1434,439
1439,435
1433,453
1432,447
1434,436
1406,451
1368,441
1358,413
1360,419
1372,431
1381,440
1363,435
1347,425
1381,456
1365,425
1358,399
1358,393
1356,383
1366,389
1362,391
1362,392
1358,402
1331,404
1372,396
1380,390
1352,408
1322,440
1323,443
1328,441
1357,439
1355,407
1339,388
1342,403
1360,401
1370,394
1374,419
1366,450
1356,441
1353,439
1355,434
1363,447
1364,451
1364,456
1367,468
1371,456
1367,444
1353,450
1366,459
1377,448
1379,435
1376,442
1374,440
1366,466
1355,473
1359,454
1374,460
1368,462
1360,447
1376,432
1385,438
1389,457
1376,456
1355,461
1362,460
1356,468
1328,454
1322,451
1352,451
1386,447
1393,454
1367,456
1369,453
1387,447
1378,422
1363,414
1356,416
1368,396
1387,386
1382,397
1392,410
1412,432
1422,423
1433,433
1422,438
1411,429
1410,430
1387,440
1381,423
