x,y
923,697
955,691
936,663
943,664
943,650
943,635
929,612
936,594
939,582
941,585
941,604
945,592
936,593
926,597
904,603
894,624
901,655
884,678
893,692
933,652
953,601
935,621
914,639
906,665
896,685
891,680
904,680
922,697
937,709
934,718
946,730
957,739
950,745
946,748
948,751
950,747
959,740
951,744
930,735
918,716
911,702
909,692
896,670
875,665
844,684
855,705
871,741
873,745
873,730
876,727
879,716
862,690
869,678
883,678
894,672
872,669
857,673
853,677
846,683
855,698
877,728
898,745
916,748
927,741
926,745
928,735
938,732
927,728
917,740
910,735
905,736
889,747
907,766
886,750
898,748
917,758
940,753
943,751
929,741
910,749
909,768
897,769
882,751
871,723
850,701
835,668
858,656
855,665
836,661
841,676
828,708
851,734
901,742
918,739
903,732
905,723
905,716
903,713
925,707
956,698
959,705
955,706
943,726
925,721
913,713
913,719
926,725
