x,y
702,160
708,171
689,191
691,185
708,189
719,186
724,182
716,184
691,197
671,200
660,191
674,187
688,205
683,224
670,212
730,190
743,164
727,166
709,194
701,235
714,224
726,225
718,228
715,229
718,229
713,215
711,213
718,214
723,202
707,192
699,213
683,217
681,197
688,190
688,212
700,219
699,189
706,178
704,178
718,160
716,155
701,146
702,151
701,158
707,164
717,170
700,171
689,186
691,168
675,157
663,165
684,177
703,193
722,191
707,195
706,198
707,184
686,184
700,196
707,209
680,211
663,210
670,207
689,220
704,236
716,239
718,236
731,236
738,235
719,246
719,237
736,210
742,177
730,178
718,200
711,212
713,213
697,219
696,223
698,223
687,230
662,207
663,200
686,185
687,148
695,113
705,116
722,136
720,163
707,167
701,167
708,159
704,152
710,147
719,170
716,225
716,234
726,231
732,226
742,221
745,221
764,224
712,211
719,212
736,205
746,209
