x,y
256,467
236,480
231,490
239,482
255,480
257,478
226,500
216,500
240,504
281,531
302,544
314,524
299,501
265,507
260,512
300,509
328,464
341,466
324,477
315,483
316,487
310,488
303,484
275,508
243,545
237,562
251,554
246,528
226,513
230,539
254,547
286,563
304,576
321,551
354,509
350,511
332,550
311,587
319,573
325,542
338,535
335,544
308,560
292,566
275,553
270,544
278,555
281,546
278,538
285,533
291,546
296,568
276,585
251,584
268,596
264,599
264,573
279,534
301,502
308,507
316,519
310,522
319,536
321,551
331,552
319,533
310,528
303,530
271,554
250,576
270,563
297,526
296,502
258,503
262,511
295,516
313,527
312,548
262,557
237,539
245,513
252,508
262,511
257,516
243,510
233,515
229,522
231,539
243,555
221,572
213,580
244,577
267,573
281,563
284,546
269,543
275,561
271,576
265,588
255,592
219,573
213,557
234,544
218,542
209,557
230,571
