timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-21T15:27:17.626,12,426,364,432.1166666666667,368.5083333333333,,,,,6,4,,,,,18.6,120
2025-11-21T15:27:24.024,0,163,132,178.18487394957984,151.39495798319328,,,,,15,19,,,,,19.82,119
2025-11-21T15:27:30.429,1,689,132,656.1512605042017,175.39495798319328,,,,,-32,43,,,,,15.03,119
2025-11-21T15:27:36.830,9,689,1060,700.7570093457944,926.8130841121496,,,,,11,-133,,,,,36.01,107
2025-11-21T15:27:43.235,5,689,596,706.7899159663865,597.7899159663865,,,,,17,1,,,,,19.92,119
2025-11-21T15:27:49.640,13,952,364,920.8067226890756,393.16806722689074,,,,,-31,29,,,,,18.83,119
2025-11-21T15:27:56.044,3,1741,132,1686.3949579831933,149.71428571428572,,,,,-54,17,,,,,37.48,119
2025-11-21T15:28:02.435,6,1215,596,1134.4871794871794,621.2393162393163,,,,,-80,25,,,,,32.93,117
2025-11-21T15:28:08.828,7,1741,596,1735.18487394958,655.9495798319327,,,,,-5,59,,,,,36.41,119
2025-11-21T15:28:15.234,2,1215,132,1145.822033898305,199.88983050847457,,,,,-69,67,,,,,18.55,118
2025-11-21T15:28:21.638,15,426,828,481.4,789.65,,,,,55,-38,,,,,18.45,120
2025-11-21T15:28:28.030,8,163,1060,211.2,965.2666666666667,,,,,48,-94,,,,,15.12,15
2025-11-21T15:28:34.438,16,952,828,935.436974789916,827.1008403361344,,,,,-16,0,,,,,20.91,119
2025-11-21T15:28:40.843,17,1478,828,1384.0336134453783,881.5294117647059,,,,,-93,53,,,,,21.71,119
2025-11-21T15:28:47.248,4,163,596,224.38135593220338,589.8220338983051,,,,,61,-6,,,,,19.01,118
2025-11-21T15:28:53.646,11,1741,1060,1696.7583333333334,1107.325,,,,,-44,47,,,,,28.66,120
2025-11-21T15:29:00.042,14,1478,364,1416.2564102564102,407.4871794871795,,,,,-61,43,,,,,18.3,117
2025-11-21T15:29:06.436,10,1215,1060,1117.2773109243697,1031.857142857143,,,,,-97,-28,,,,,25.59,119
