x,y
197,861
190,861
193,857
216,864
241,872
269,877
282,882
290,892
290,892
292,909
292,912
286,912
283,910
275,906
264,898
267,887
283,876
264,854
227,859
191,866
193,851
182,848
179,849
164,860
173,857
189,852
210,848
251,890
283,957
286,996
285,995
278,1001
277,1003
286,1000
283,988
265,980
256,978
251,965
241,957
229,935
229,924
213,906
213,890
228,881
228,904
219,932
231,946
257,956
236,983
221,1006
221,1030
202,1027
206,1006
209,992
228,978
230,975
209,977
184,994
156,988
151,970
137,947
134,937
143,918
163,907
170,912
170,924
162,927
163,931
164,943
163,956
201,955
198,919
200,902
215,905
222,923
202,931
173,955
166,969
159,978
164,983
170,978
180,975
177,970
195,955
230,937
252,923
274,910
287,886
279,888
279,889
273,882
276,872
284,881
287,884
289,896
277,892
247,909
249,920
224,921
217,913
182,919
161,928
132,936
119,934
128,924
156,905
179,896
196,892
200,895
192,903
187,903
190,893
193,891
197,891
198,890
196,891
217,896
215,898
219,897
