x,y
130,92
147,84
160,107
167,90
172,83
157,83
151,93
158,94
170,98
183,99
210,101
177,89
150,79
160,68
156,62
161,68
169,94
168,115
148,113
127,96
129,94
139,95
144,98
151,104
183,113
188,113
195,111
194,114
200,118
205,123
205,125
217,109
207,101
212,115
216,131
243,135
232,130
236,144
226,152
229,149
236,154
237,140
240,133
220,143
207,145
200,164
195,182
196,173
176,168
168,175
181,171
173,154
176,161
178,157
171,136
176,131
180,132
196,132
205,126
201,119
202,105
193,99
170,106
159,121
155,130
151,131
141,126
174,132
183,139
182,133
194,136
192,137
187,139
183,131
183,124
154,138
152,140
142,137
144,131
147,129
158,117
160,92
162,76
176,77
176,99
177,122
180,127
187,128
179,138
174,139
168,137
167,139
180,134
191,143
204,148
206,157
218,151
214,131
212,128
204,129
197,117
206,110
215,97
217,89
218,93
205,104
202,102
206,104
216,122
215,137
214,132
208,123
196,116
172,125
164,138
157,144
