x,y
1764373955.2106156,224,558
1764373955.2461681,228,556
1764373955.2767897,238,557
1764373955.3113062,246,547
1764373955.3412964,239,570
1764373955.381032,237,590
1764373955.4124737,249,592
1764373955.4411662,253,594
1764373955.475434,253,590
1764373955.5063117,251,577
1764373955.5457065,227,579
1764373955.5760722,199,590
1764373955.6062877,197,600
1764373955.6457133,210,594
1764373955.676189,217,578
1764373955.7109542,229,573
1764373955.7458606,235,569
1764373955.7760284,220,580
1764373955.8176758,212,582
1764373955.8508255,221,567
1764373955.8914576,224,562
1764373955.926193,238,570
1764373955.9614162,255,573
1764373956.0116625,251,578
1764373956.055843,241,595
1764373956.0905313,240,596
1764373956.1209822,248,594
1764373956.1515806,246,590
1764373956.1857796,236,584
1764373956.2104409,232,581
1764373956.2464147,228,581
1764373956.2813148,231,579
1764373956.3113842,245,579
1764373956.3461456,240,582
1764373956.3812,240,588
1764373956.4160795,232,599
1764373956.4464161,234,606
1764373956.4803905,224,593
1764373956.5203896,226,592
1764373956.5466,225,591
1764373956.5813172,227,592
1764373956.6157026,225,594
1764373956.650605,223,588
1764373956.6865797,219,583
1764373956.7160933,233,581
1764373956.7458982,257,574
1764373956.7859836,276,576
1764373956.8160875,280,578
1764373956.8466465,279,574
1764373956.8854187,274,568
1764373956.9155643,272,566
1764373956.955446,262,565
1764373956.9859934,253,564
1764373957.020461,253,567
1764373957.0565145,251,566
1764373957.085402,246,572
1764373957.121386,240,575
1764373957.1560903,231,572
1764373957.1858304,238,568
1764373957.2205296,233,555
1764373957.2517002,238,547
1764373957.281306,243,547
1764373957.3211372,256,547
1764373957.3506188,265,553
1764373957.391163,268,555
1764373957.4209046,269,554
1764373957.4504733,276,559
1764373957.485473,270,553
1764373957.5210264,266,554
1764373957.550494,264,557
1764373957.5904427,260,565
1764373957.6215892,251,564
1764373957.655384,260,563
1764373957.6861236,268,559
1764373957.7205741,263,554
1764373957.7560444,253,554
1764373957.785882,238,553
1764373957.8164406,232,565
1764373957.8622057,236,573
1764373957.891917,228,570
1764373957.925699,220,560
1764373957.956195,225,553
1764373957.9857242,234,556
1764373958.026788,248,559
1764373958.0613282,252,562
1764373958.0962472,255,563
1764373958.1312284,256,565
1764373958.160558,255,564
1764373958.1924815,250,569
1764373958.2319138,244,575
1764373958.2660494,243,577
1764373958.295748,230,584
1764373958.3254678,226,578
1764373958.3555024,228,565
1764373958.3905678,230,557
1764373958.4255798,230,553
1764373958.4661832,226,549
1764373958.491315,226,559
1764373958.52119,225,573
1764373958.561251,224,572
1764373958.5913272,223,566
1764373958.6260445,224,563
1764373958.666848,220,556
1764373958.692018,226,554
1764373958.731047,226,560
1764373958.7610567,229,564
1764373958.7907453,232,565
1764373958.8319457,231,568
1764373958.8610885,227,570
1764373958.8904603,225,562
1764373958.930507,218,549
1764373958.960981,209,538
1764373958.9957592,210,541
1764373959.0322676,213,540
1764373959.0612364,209,536
1764373959.1012387,210,525
1764373959.1257365,212,523
1764373959.1659884,209,520
