x,y
1764373871.9930105,59,1008
1764373872.028705,52,1013
1764373872.0633082,88,994
1764373872.093362,84,998
1764373872.1284628,79,1001
1764373872.1684046,75,1004
1764373872.2028732,113,984
1764373872.2377865,111,987
1764373872.272481,109,989
1764373872.3032732,105,992
1764373872.3476615,102,997
1764373872.3834393,68,997
1764373872.4175417,94,1009
1764373872.4524543,90,1014
1764373872.4880922,85,1017
1764373872.5179458,94,989
1764373872.547851,91,991
1764373872.5882716,87,994
1764373872.6248002,83,996
1764373872.6583538,78,999
1764373872.6924958,74,1001
1764373872.7281425,70,1004
1764373872.7685432,67,1007
1764373872.8025484,91,1018
1764373872.8323708,98,989
1764373872.8674414,94,990
1764373872.8982432,90,992
1764373872.9382074,86,992
1764373872.9686718,82,993
1764373873.003461,106,1002
1764373873.0383894,102,1003
1764373873.0733488,99,1004
1764373873.1033626,96,1006
1764373873.13758,92,1008
1764373873.1731317,87,1008
1764373873.2025473,83,1008
1764373873.232719,90,977
1764373873.2674842,86,975
1764373873.3030448,82,973
1764373873.332742,107,982
1764373873.3634422,104,985
1764373873.39805,87,1019
1764373873.4330585,82,1022
1764373873.4632783,119,1002
1764373873.4980319,84,995
1764373873.5328555,80,994
1764373873.5681014,74,994
1764373873.6033905,97,1004
1764373873.6386492,91,1007
1764373873.6681387,85,1012
1764373873.703213,80,1017
1764373873.7474682,116,1000
1764373873.7829888,108,1004
1764373873.8229961,104,1005
1764373873.857447,70,997
1764373873.8926852,96,1006
1764373873.9275525,91,1007
1764373873.9582126,83,1008
1764373873.9925787,108,1016
1764373874.0281618,103,1015
1764373874.058278,110,984
1764373874.09323,106,985
1764373874.14279,102,985
1764373874.1782959,97,985
1764373874.2132585,77,1016
1764373874.2431314,110,998
1764373874.2774968,103,1006
1764373874.3426538,100,1025
1764373874.3733513,99,1036
1764373874.4080899,109,1019
1764373874.4424374,107,1033
1764373874.4781408,104,1050
1764373874.5076656,103,1069
1764373874.5374355,113,1059
1764373874.5726056,110,1077
1764373874.6075642,116,1063
1764373874.638361,109,1076
1764373874.6725917,114,1054
1764373874.7036536,74,1051
1764373874.7383397,63,1055
1764373874.7685268,94,1035
1764373874.8083267,86,1033
1764373874.8430274,80,1031
1764373874.883177,75,1028
1764373874.9179482,100,1034
1764373874.9530535,95,1031
1764373874.9885278,90,1028
1764373875.017872,86,1024
1764373875.0479364,81,1022
1764373875.0831926,106,1029
1764373875.1130607,101,1029
1764373875.153283,98,1031
1764373875.182915,92,1036
1764373875.2177553,89,1039
1764373875.2479289,125,1021
1764373875.2775204,80,1045
1764373875.3174024,118,1025
1764373875.348099,101,1057
1764373875.382564,110,1029
1764373875.4131455,104,1033
1764373875.4479418,99,1036
1764373875.4773102,93,1038
1764373875.5084004,88,1040
1764373875.5433407,113,1049
1764373875.5776043,108,1048
1764373875.6081948,104,1046
1764373875.6432607,111,1014
1764373875.6731875,93,1042
1764373875.7130682,88,1041
1764373875.7475817,82,1041
1764373875.7775104,105,1050
1764373875.822735,99,1052
1764373875.8687134,94,1054
1764373875.9032242,88,1054
1764373875.9382837,125,1033
1764373875.9724264,120,1035
