timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-11-28T15:51:15.990,8,163,1060,86.17241379310344,998.5862068965517,17.245861486358365,29
2025-11-28T15:51:22.396,14,1478,364,1456.7931034482758,404.2068965517241,21.27935476836427,29
2025-11-28T15:51:28.785,9,689,1060,683.7666666666667,971.2666666666667,50.64162758486781,30
2025-11-28T15:51:35.177,12,426,364,458.2413793103448,369.37931034482756,17.553993485160323,29
2025-11-28T15:51:41.568,5,689,596,689.0689655172414,596.551724137931,21.967871903240738,29
2025-11-28T15:51:47.975,6,1215,596,1184.896551724138,611.448275862069,21.102265010775927,29
2025-11-28T15:51:54.366,15,426,828,459.58620689655174,786.3103448275862,19.840086014926122,29
2025-11-28T15:52:00.779,11,1741,1060,1698.5,1080.9333333333334,27.865968890785446,30
2025-11-28T15:52:07.179,3,1741,132,1730.655172413793,139.27586206896552,19.977871229995525,29
2025-11-28T15:52:13.584,17,1478,828,1439.6206896551723,794.8965517241379,34.360922693132444,29
2025-11-28T15:52:19.989,0,163,132,203.10714285714286,173.10714285714286,22.153165803154202,28
2025-11-28T15:52:26.394,10,1215,1060,1145.7241379310344,1018.9655172413793,26.238139271632324,29
2025-11-28T15:52:32.789,13,952,364,952.3,359.3333333333333,26.596344778099784,30
2025-11-28T15:52:39.194,4,163,596,233.24137931034483,578.7931034482758,21.014009256156616,29
2025-11-28T15:52:45.599,1,689,132,692.9655172413793,146.58620689655172,13.736435315336136,29
2025-11-28T15:52:52.002,16,952,828,917.2,791.8,28.628424103793535,30
2025-11-28T15:52:58.422,2,1215,132,1220.2,126.86666666666666,16.170205798181904,30
2025-11-28T15:53:04.818,7,1741,596,1759.5333333333333,580.3666666666667,23.3669519716296,30
