timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-11-18T12:39:53.525,0,163,132,175.78571428571428,155.57142857142858,35.64786681083827,28
2025-11-18T12:39:59.940,11,1741,1060,1647.5333333333333,1008.4666666666667,77.37892334336125,30
2025-11-18T12:40:06.335,4,163,596,165.44827586206895,623.5172413793103,29.651082316178755,29
2025-11-18T12:40:25.509,12,426,364,429.82142857142856,375.7142857142857,29.560966921028182,28
2025-11-18T12:40:31.901,16,952,828,868.75,761.6071428571429,37.10502881369729,28
2025-11-18T12:40:38.305,8,163,1060,163.75862068965517,1044.7241379310344,42.57775987704665,29
2025-11-18T12:40:44.695,10,1215,1060,1150.9655172413793,1024.5172413793102,61.706258246450545,29
2025-11-18T12:40:51.085,6,1215,596,1208.9333333333334,554.0666666666667,26.49763092135681,30
2025-11-18T12:40:57.475,17,1478,828,1493.4137931034484,704.448275862069,66.99001647094623,29
2025-11-18T12:41:03.870,14,1478,364,1462.4827586206898,342.6896551724138,24.14285664029558,29
2025-11-18T12:41:10.275,9,689,1060,631.3103448275862,1031.5862068965516,58.91409332570613,29
2025-11-18T12:41:16.665,5,689,596,638.7241379310345,568.5862068965517,34.43475969694641,29
2025-11-18T12:41:23.056,7,1741,596,1753.2666666666667,555.7666666666667,39.09869278860583,30
2025-11-18T12:41:29.445,3,1741,132,1674.5172413793102,131.86206896551724,57.72308737148075,29
2025-11-18T12:41:35.835,13,952,364,923.3103448275862,392.41379310344826,38.42020004763584,29
2025-11-18T12:41:42.230,1,689,132,650.6,140.46666666666667,49.99622207949539,30
2025-11-18T12:41:48.635,2,1215,132,1161.6,105.66666666666667,28.836242627792007,30
2025-11-18T12:41:55.023,15,426,828,386.3103448275862,776.6896551724138,18.02910844956915,29
