x,y
1764718626.0245621,171,605
1764718626.0648003,166,616
1764718626.0893154,174,598
1764718626.129625,173,590
1764718626.1595774,166,588
1764718626.1949434,150,587
1764718626.2298374,150,581
1764718626.2591195,157,589
1764718626.2887163,160,594
1764718626.328636,157,596
1764718626.358633,157,577
1764718626.3936381,154,565
1764718626.429405,150,553
1764718626.4703186,147,549
1764718626.5043101,143,548
1764718626.5436053,150,556
1764718626.5836518,153,566
1764718626.6146257,151,575
1764718626.6538532,152,585
1764718626.694159,147,593
1764718626.7296276,150,582
1764718626.7595763,161,560
1764718626.7886558,171,557
1764718626.819105,171,559
1764718626.8493679,174,557
1764718626.8843038,176,558
1764718626.9099064,181,561
1764718626.9389915,185,566
1764718626.9688225,192,566
1764718626.998928,189,571
1764718627.0301707,185,567
1764718627.0644708,161,581
1764718627.0986345,154,592
1764718627.1289957,144,610
1764718627.1594887,148,612
1764718627.2089107,154,618
1764718627.2487762,159,614
1764718627.2739239,159,606
1764718627.3000143,154,607
1764718627.329034,144,607
1764718627.3639104,141,608
1764718627.3990874,138,608
1764718627.429791,138,621
1764718627.4692292,137,634
1764718627.498717,141,631
1764718627.5340202,147,630
1764718627.5687366,152,631
1764718627.604613,151,632
1764718627.6438687,138,622
1764718627.6844888,132,622
1764718627.7198253,145,620
1764718627.7443986,145,622
1764718627.7786877,151,628
1764718627.8088925,145,633
1764718627.8398838,145,627
1764718627.8698208,149,621
1764718627.9041326,157,619
1764718627.934595,159,615
1764718627.9646213,150,612
