x,y
1764718638.8113668,947,755
1764718638.8445702,940,762
1764718638.8795648,938,773
1764718638.9100127,941,780
1764718638.9403448,945,776
1764718638.9710138,939,771
1764718639.0000038,937,770
1764718639.0304942,932,776
1764718639.060716,926,785
1764718639.095307,927,787
1764718639.124956,951,788
1764718639.164935,963,681
1764718639.195196,1213,1114
1764718639.2249367,977,484
1764718639.2647653,1128,347
1764718639.2952845,1157,292
1764718639.3247247,994,355
1764718639.3649259,990,385
1764718639.395066,987,387
1764718639.4312468,988,387
1764718639.4702268,986,378
1764718639.50048,992,383
1764718639.5302992,1006,382
1764718639.560639,1086,275
1764718639.5953887,1204,123
1764718639.6296942,1196,91
1764718639.6598783,1187,105
1764718639.6948535,1209,121
1764718639.7354276,1228,105
1764718639.7655704,1227,105
1764718639.8050432,1232,110
1764718639.839859,1239,106
1764718639.8756776,1229,110
1764718639.9101021,1252,96
1764718639.9410284,1253,89
1764718639.9697423,1251,88
1764718639.9999921,1239,99
1764718640.0299659,1238,106
1764718640.0766444,1241,109
1764718640.1198318,1234,119
1764718640.1401045,1234,129
1764718640.1701257,1247,125
1764718640.2005076,1269,124
1764718640.250677,1258,124
1764718640.2899427,1240,124
1764718640.315431,1204,119
1764718640.345044,1200,130
1764718640.3797126,1200,123
1764718640.4050488,1193,118
1764718640.435469,1200,110
1764718640.465572,1227,113
1764718640.505,1246,121
1764718640.5347998,1245,129
1764718640.570104,1232,130
1764718640.6055708,1225,127
1764718640.635463,1221,126
1764718640.6653728,1212,126
1764718640.7097907,1213,127
1764718640.7455523,1215,129
1764718640.775738,1217,138
1764718640.8007505,1223,140
