timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-12-02T15:36:14.383,12,426,364,472.8376068376068,348.85470085470087,,,,,46,-15,,,,,30.14,117
2025-12-02T15:36:20.789,15,426,828,442.87719298245617,788.578947368421,,,,,16,-39,,,,,21.07,114
2025-12-02T15:36:27.194,14,1478,364,1452.9478260869564,362.1565217391304,,,,,-25,-1,,,,,28.29,115
2025-12-02T15:36:33.599,0,163,132,178.9,153.83333333333334,,,,,15,21,,,,,26.54,120
2025-12-02T15:36:39.996,6,1215,596,1232.5042016806722,577.5042016806723,,,,,17,-18,,,,,21.55,119
2025-12-02T15:36:46.410,13,952,364,963.725,349.6,,,,,11,-14,,,,,22.88,120
2025-12-02T15:36:52.805,11,1741,1060,1684.6166666666666,1021.6166666666667,,,,,-56,-38,,,,,34.19,120
2025-12-02T15:36:59.205,17,1478,828,1467.7416666666666,799.3,,,,,-10,-28,,,,,24.64,120
2025-12-02T15:37:05.603,4,163,596,183.80733944954127,589.4128440366973,,,,,20,-6,,,,,71.62,109
2025-12-02T15:37:11.996,1,689,132,671.6388888888889,149.02777777777777,,,,,-17,17,,,,,82.39,108
2025-12-02T15:37:18.403,16,952,828,963.4745762711865,788.6949152542373,,,,,11,-39,,,,,23.88,118
2025-12-02T15:37:24.817,2,1215,132,1204.1512605042017,135.34453781512605,,,,,-10,3,,,,,26.04,119
2025-12-02T15:37:31.214,9,689,1060,708.1666666666666,985.0166666666667,,,,,19,-74,,,,,35.58,120
2025-12-02T15:37:37.609,10,1215,1060,1197.2605042016808,1020.6470588235294,,,,,-17,-39,,,,,25.66,119
2025-12-02T15:37:44.012,3,1741,132,1718.1176470588234,148.1764705882353,,,,,-22,16,,,,,36.0,119
2025-12-02T15:37:50.421,8,163,1060,205.8403361344538,1044.6806722689075,,,,,42,-15,,,,,29.54,119
2025-12-02T15:37:56.835,5,689,596,700.436974789916,591.4285714285714,,,,,11,-4,,,,,25.25,119
2025-12-02T15:38:03.237,7,1741,596,1724.8090909090909,600.3,,,,,-16,4,,,,,26.18,110
