x,y
1764718647.2202559,716,1027
1764718647.2511113,714,1011
1764718647.2858508,715,998
1764718647.325696,731,996
1764718647.3660576,738,990
1764718647.3861413,742,974
1764718647.4158072,739,971
1764718647.4510362,730,980
1764718647.481314,720,989
1764718647.5109005,720,986
1764718647.5508828,722,992
1764718647.595766,720,989
1764718647.6306636,725,984
1764718647.6657689,725,997
1764718647.7002587,726,1013
1764718647.725852,752,1001
1764718647.7560766,765,997
1764718647.785447,778,998
1764718647.8155413,763,1009
1764718647.8410144,744,1007
1764718647.8755963,743,1003
1764718647.9211571,743,997
1764718647.9505162,733,998
1764718647.9755347,722,1029
1764718648.0107882,719,1037
1764718648.0461953,730,1030
1764718648.081447,722,1007
1764718648.1102905,713,1010
1764718648.145952,711,1014
1764718648.1760395,717,1022
1764718648.205928,712,1023
1764718648.2453268,712,1029
1764718648.2756739,722,1010
1764718648.3108962,709,1010
1764718648.3460724,707,997
1764718648.3759315,705,985
1764718648.410915,701,1005
1764718648.4406767,708,1014
1764718648.4758394,717,1011
1764718648.5157137,721,995
1764718648.5410407,724,980
1764718648.585537,724,973
1764718648.6113625,732,973
1764718648.6463692,707,981
1764718648.6855276,699,989
1764718648.7253637,694,985
1764718648.7611601,699,980
1764718648.7959137,722,974
1764718648.8263094,734,980
1764718648.8560627,714,989
1764718648.8854072,703,985
1764718648.9158437,695,982
1764718648.9457607,692,993
1764718648.99551,681,1008
1764718649.0365708,693,1007
1764718649.0710435,722,992
1764718649.1069486,723,988
1764718649.1310601,693,973
1764718649.1606271,677,978
1764718649.205825,679,982
1764718649.245478,681,982
1764718649.2661884,681,972
1764718649.2957647,689,977
1764718649.3256903,706,979
1764718649.3557298,722,982
1764718649.3863442,726,991
1764718649.4163759,716,1000
1764718649.4464202,706,1009
1764718649.4806838,704,1007
1764718649.5159032,711,1002
1764718649.5454447,718,1004
1764718649.586009,709,996
1764718649.6154692,699,986
1764718649.6510513,691,976
1764718649.6856666,703,979
1764718649.716356,714,989
1764718649.7562046,711,988
1764718649.790454,698,981
1764718649.8311956,694,986
1764718649.8658214,690,992
1764718649.8956356,690,988
1764718649.930649,695,985
1764718649.9605148,691,990
1764718649.99113,692,989
1764718650.020531,686,1001
1764718650.0504916,676,1009
1764718650.0856586,664,1018
1764718650.1211069,667,1007
1764718650.1511917,680,1009
1764718650.1908748,687,1013
1764718650.2206755,683,1018
1764718650.2522953,681,1003
1764718650.2855232,670,961
1764718650.3162014,683,953
1764718650.362086,686,944
1764718650.386367,677,936
1764718650.4217966,665,922
1764718650.4561346,671,918
1764718650.491054,673,914
1764718650.521766,670,916
1764718650.5559866,692,912
1764718650.5857441,703,911
1764718650.6272237,693,917
1764718650.6613247,675,927
1764718650.6917365,683,927
1764718650.725914,695,931
1764718650.755746,709,925
1764718650.7905679,732,927
1764718650.8262856,737,931
1764718650.856217,737,957
1764718650.8965864,721,975
1764718650.9308074,725,975
1764718650.9706907,722,982
1764718651.005735,712,982
1764718651.0357845,703,981
1764718651.0661356,708,991
1764718651.0959272,710,1003
1764718651.126122,709,996
1764718651.1606848,707,984
1764718651.1925347,692,969
